  45.06
 318.00
 771486538
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
2009 02 03 12	34560.00	0.00	278.23	0.00	-5.18	-5.18	335.91
2009 02 04 12	34830.02	0.11	154.33	0.00	-10.71	-10.71	220.08
2009 02 05 12	34905.60	0.00	249.05	0.00	-12.86	-12.86	179.73
2009 02 06 12	35055.53	0.00	267.51	0.00	-12.76	-12.76	185.01
2009 02 07 12	35251.20	0.00	324.24	0.00	-9.87	-9.87	263.10
2009 02 08 12	35329.27	0.03	174.97	0.00	-1.09	-1.09	500.04
2009 02 09 12	35596.80	0.00	351.91	0.00	-11.52	-11.52	188.33
2009 02 10 12	35601.22	0.00	253.85	0.00	-11.42	-11.42	212.68
2009 02 11 12	35942.40	0.00	221.63	0.00	-2.57	-2.57	488.48
2009 02 12 12	35942.40	13.37	134.79	0.00	1.07	1.07	650.19
2009 02 13 12	36288.00	2.28	338.72	0.00	-6.19	-6.19	347.90
2009 02 14 12	36288.00	0.00	352.49	0.00	-8.70	-8.70	245.54
2009 02 15 12	36633.60	0.01	239.31	0.00	-5.20	-5.20	346.88
2009 02 16 12	36633.60	0.13	128.96	0.00	-3.83	-3.83	407.92
2009 02 17 12	36979.20	0.07	281.20	0.00	-3.68	-3.68	397.30
2009 02 18 12	36983.62	0.02	312.26	0.00	-4.17	-4.17	368.39
2009 02 19 12	37324.80	12.69	142.20	0.00	-2.80	-2.80	469.47
2009 02 20 12	37402.88	0.65	149.92	0.00	-4.93	-4.93	381.91
2009 02 21 12	37670.40	0.02	313.83	0.00	-7.66	-7.66	284.91
2009 02 22 12	37820.33	0.65	261.16	0.00	-6.21	-6.21	359.05
2009 02 23 12	38016.00	28.73	207.29	0.00	-2.97	-2.97	441.51
2009 02 24 12	38325.66	0.55	400.51	0.00	-6.30	-6.30	318.56
2009 02 25 12	38361.60	0.00	389.70	0.00	-9.82	-9.82	259.62
2009 02 26 12	38707.20	0.01	269.54	0.00	-6.05	-6.05	362.46
2009 02 27 12	38707.20	0.25	249.24	0.00	-1.96	-1.96	509.72
2009 02 28 12	39052.80	3.40	340.99	0.00	-1.84	-1.84	478.77
2009 03 01 12	39052.80	0.00	283.25	0.00	-9.85	-9.85	240.72
2009 03 02 12	39398.40	8.34	174.20	0.00	-8.08	-8.08	292.51
2009 03 03 12	39398.40	0.00	181.44	0.00	-9.76	-9.76	238.92
2009 03 04 12	39744.00	0.00	422.19	0.00	-12.85	-12.85	162.44
2009 03 05 12	39748.42	0.00	469.60	0.00	-10.28	-10.28	206.67
2009 03 06 12	40089.60	9.01	135.00	0.00	-3.86	-3.86	425.99
2009 03 07 12	40435.20	0.14	392.44	0.00	1.28	1.28	605.62
2009 03 08 12	40435.20	7.59	292.12	0.00	1.18	1.18	578.02
2009 03 09 12	40780.80	0.00	328.89	0.00	-1.64	-1.64	418.19
2009 03 10 12	40780.80	0.00	371.52	0.00	-0.39	-0.39	421.64
2009 03 11 12	41126.40	8.27	153.14	0.00	-0.15	-0.15	548.58
2009 03 12 12	41126.40	0.00	448.01	0.00	-5.10	-5.10	307.05
2009 03 13 12	41472.00	0.00	439.26	0.00	-9.83	-9.83	178.77
2009 03 14 12	41550.07	0.00	487.23	0.00	-4.42	-4.42	293.88
2009 03 15 12	41817.60	0.00	364.22	0.00	0.02	0.02	412.80
2009 03 16 12	42163.20	0.00	492.59	0.00	-1.48	-1.48	316.00
2009 03 17 12	42163.20	0.00	468.07	0.00	0.56	0.56	299.51
2009 03 18 12	42508.80	0.00	266.80	0.00	2.56	2.56	560.21
2009 03 19 12	42508.80	0.02	340.51	0.00	4.88	4.88	587.50
2009 03 20 12	42854.40	0.00	521.31	0.00	-2.52	-2.52	195.46
2009 03 21 12	42854.40	0.00	519.16	0.00	-1.97	-1.97	196.34
2009 03 22 12	43200.00	0.00	220.18	0.00	-0.86	-0.86	261.99
2009 03 23 12	43545.60	0.00	434.63	0.00	-6.08	-6.08	146.02
2009 03 24 12	43545.60	0.00	274.53	0.00	-2.86	-2.86	299.70
2009 03 25 12	43891.20	0.00	528.69	0.00	-0.45	-0.45	310.13
2009 03 26 12	43891.20	0.00	524.40	0.00	2.20	2.20	297.02
2009 03 27 12	44236.80	3.03	258.31	0.00	3.88	3.88	561.20
2009 03 28 12	44236.80	0.00	426.35	0.00	7.01	7.01	722.98
2009 03 29 12	44582.40	14.03	199.77	0.00	4.08	4.08	724.82
2009 03 30 12	44849.93	8.76	155.22	0.00	3.57	3.57	745.96
2009 03 31 12	44928.00	0.17	372.83	0.00	1.37	1.37	538.26
2009 04 01 12	45273.60	0.24	394.13	0.00	2.16	2.16	529.09
2009 04 02 12	45273.60	1.00	518.42	0.00	5.91	5.91	675.89
2009 04 03 12	45619.20	6.84	336.40	0.00	8.11	8.11	945.24
2009 04 04 12	45619.20	15.74	326.70	0.00	10.00	10.00	1092.98
2009 04 05 12	45964.80	0.43	218.68	0.00	6.34	6.34	831.41
2009 04 06 12	45964.80	7.86	356.16	0.00	4.58	4.58	717.65
2009 04 07 12	46310.40	26.67	355.03	0.00	6.68	6.68	861.08
2009 04 08 12	46577.93	1.06	180.70	0.00	2.96	2.96	592.99
2009 04 09 12	46656.00	0.03	299.61	0.00	3.21	3.21	467.31
2009 04 10 12	47001.60	0.00	334.84	0.00	3.94	3.94	472.12
2009 04 11 12	47001.60	0.00	362.45	0.00	3.14	3.14	471.79
2009 04 12 12	47347.20	0.00	305.01	0.00	1.87	1.87	418.46
2009 04 13 12	47347.20	0.00	493.36	0.00	2.49	2.49	434.81
2009 04 14 12	47692.80	0.00	555.41	0.00	4.15	4.15	433.14
2009 04 15 12	47692.80	0.00	568.35	0.00	4.94	4.94	402.84
2009 04 16 12	48038.40	0.00	572.05	0.00	4.18	4.18	382.61
2009 04 17 12	48074.34	0.00	452.32	0.00	6.46	6.46	405.11
2009 04 18 12	48384.00	0.00	374.84	0.00	8.05	8.05	682.27
2009 04 19 12	48579.67	0.00	515.83	0.00	5.01	5.01	482.97
2009 04 20 12	48729.60	0.00	576.10	0.00	4.85	4.85	433.48
2009 04 21 12	48997.12	13.75	165.10	0.00	3.29	3.29	660.95
2009 04 22 12	49075.20	20.21	455.10	0.00	10.54	10.54	1103.71
2009 04 23 12	49416.38	13.03	292.80	0.00	8.79	8.79	960.29
2009 04 24 12	49420.80	0.00	569.66	0.00	8.64	8.64	656.80
2009 04 25 12	49766.40	0.00	546.11	0.00	13.24	13.24	988.99
2009 04 26 12	49766.40	0.00	419.84	0.00	14.55	14.55	1203.74
2009 04 27 12	50112.00	0.03	419.74	0.00	10.53	10.53	861.32
2009 04 28 12	50112.00	0.02	477.50	0.00	16.60	16.60	1297.27
2009 04 29 12	50457.60	0.00	585.69	0.00	7.08	7.08	554.08
2009 04 30 12	50457.60	0.00	536.37	0.00	7.51	7.51	524.19
2009 05 01 12	50798.78	7.26	309.23	0.00	10.56	10.56	1062.55
2009 05 02 12	50803.20	4.97	321.13	0.00	11.59	11.59	1063.51
2009 05 03 12	51070.73	0.06	430.49	0.00	9.44	9.44	727.26
2009 05 04 12	51148.80	0.00	514.42	0.00	12.04	12.04	784.43
2009 05 05 12	51344.47	1.53	412.72	0.00	9.30	9.30	736.72
2009 05 06 12	51494.40	1.17	154.56	0.00	7.47	7.47	936.26
2009 05 07 12	51569.98	17.14	120.81	0.00	7.93	7.93	1008.86
2009 05 08 12	51840.00	0.20	405.07	0.00	10.49	10.49	1050.72
2009 05 09 12	51842.36	18.52	293.00	0.00	13.86	13.86	1311.32
2009 05 10 12	52185.60	2.66	236.35	0.00	11.79	11.79	1244.14
2009 05 11 12	52185.60	1.24	385.93	0.00	8.86	8.86	823.74
2009 05 12 12	52526.78	0.00	435.06	0.00	9.72	9.72	693.88
2009 05 13 12	52531.20	0.00	526.67	0.00	11.72	11.72	678.11
2009 05 14 12	52654.67	6.65	394.22	0.00	10.35	10.35	935.78
2009 05 15 12	52876.80	0.99	467.75	0.00	13.93	13.93	1213.81
2009 05 16 12	52876.80	1.00	288.53	0.00	11.60	11.60	1070.14
2009 05 17 12	53217.98	11.45	267.27	0.00	11.97	11.97	1206.37
2009 05 18 12	53222.40	0.00	345.55	0.00	6.74	6.74	666.77
2009 05 19 12	53297.98	0.00	525.18	0.00	8.33	8.33	706.35
2009 05 20 12	53568.00	0.00	314.41	0.00	11.16	11.16	940.49
2009 05 21 12	53568.00	0.00	520.39	0.00	16.44	16.44	1222.95
2009 05 22 12	53691.47	0.00	376.67	0.00	16.83	16.83	1281.97
2009 05 23 12	53913.60	0.00	474.18	0.00	12.45	12.45	936.37
2009 05 24 12	53913.60	0.80	379.23	0.00	13.29	13.29	1188.37
2009 05 25 12	54037.07	0.12	423.60	0.00	11.75	11.75	913.05
2009 05 26 12	54259.20	0.00	468.25	0.00	5.76	5.76	592.54
2009 05 27 12	54259.20	4.85	160.24	0.00	8.39	8.39	864.81
2009 05 28 12	54334.78	2.25	330.28	0.00	8.79	8.79	1011.85
2009 05 29 12	54600.38	10.90	130.47	0.00	9.47	9.47	1125.07
2009 05 30 12	54604.80	0.93	309.64	0.00	13.40	13.40	1414.41
2009 05 31 12	54604.80	12.88	389.37	0.00	12.05	12.05	1117.81
2009 06 01 12	54728.27	1.03	498.36	0.00	8.95	8.95	821.14
2009 06 02 12	54945.98	0.04	378.40	0.00	11.02	11.02	986.58
2009 06 03 12	54950.40	0.00	477.80	0.00	11.00	11.00	915.16
2009 06 04 12	54950.40	0.00	456.49	0.00	12.67	12.67	934.05
2009 06 05 12	54986.34	0.00	527.28	0.00	14.25	14.25	1047.20
2009 06 06 12	55146.07	0.00	485.88	0.00	14.13	14.13	1280.76
2009 06 07 12	55296.00	0.00	404.27	0.00	14.01	14.01	1151.16
2009 06 08 12	55296.00	0.00	438.64	0.00	11.40	11.40	922.38
2009 06 09 12	55296.00	2.35	319.58	0.00	11.00	11.00	996.78
2009 06 10 12	55298.36	9.33	325.09	0.00	10.91	10.91	1209.57
2009 06 11 12	55331.94	1.09	425.12	0.00	12.97	12.97	1365.09
2009 06 12 12	55419.47	30.69	161.79	0.00	15.09	15.09	1633.73
2009 06 13 12	55563.53	0.02	473.02	0.00	15.79	15.79	1415.28
2009 06 14 12	55637.18	5.68	352.76	0.00	16.26	16.26	1452.53
2009 06 15 12	55641.60	1.49	337.48	0.00	13.67	13.67	1392.30
2009 06 16 12	55641.60	0.00	523.58	0.00	14.39	14.39	1298.10
2009 06 17 12	55641.60	0.00	527.08	0.00	16.15	16.15	1283.09
2009 06 18 12	55641.60	0.24	463.68	0.00	15.67	15.67	1318.22
2009 06 19 12	55641.60	38.83	110.44	0.00	13.92	13.92	1510.77
2009 06 20 12	55641.60	3.23	261.88	0.00	14.74	14.74	1625.51
2009 06 21 12	55641.60	6.93	240.30	0.00	16.91	16.91	1807.51
2009 06 22 12	55641.60	0.02	196.90	0.00	16.16	16.16	1698.50
2009 06 23 12	55641.60	5.62	155.96	0.00	16.21	16.21	1726.29
2009 06 24 12	55641.60	3.73	279.60	0.00	18.70	18.70	2023.22
2009 06 25 12	55641.60	1.74	315.22	0.00	20.41	20.41	2186.11
2009 06 26 12	55641.60	15.10	284.36	0.00	19.06	19.06	2036.38
2009 06 27 12	55641.60	5.60	368.45	0.00	17.95	17.95	1903.45
2009 06 28 12	55637.18	9.50	260.82	0.00	18.66	18.66	2052.59
2009 06 29 12	55563.53	15.42	237.28	0.00	18.63	18.63	2052.93
2009 06 30 12	55491.67	3.96	278.76	0.00	17.68	17.68	1920.82
2009 07 01 12	55371.58	0.07	413.81	0.00	19.25	19.25	2020.66
2009 07 02 12	55331.94	0.18	343.24	0.00	18.15	18.15	1931.85
2009 07 03 12	55296.00	8.83	283.52	0.00	17.76	17.76	1903.50
2009 07 04 12	55296.00	22.93	249.42	0.00	16.04	16.04	1716.93
2009 07 05 12	55296.00	1.17	235.68	0.00	14.73	14.73	1482.89
2009 07 06 12	55217.93	0.79	340.72	0.00	16.70	16.70	1564.39
2009 07 07 12	55073.87	29.50	290.31	0.00	14.94	14.94	1561.68
2009 07 08 12	54952.76	16.09	186.47	0.00	13.23	13.23	1454.76
2009 07 09 12	54950.40	0.30	483.60	0.00	15.69	15.69	1405.53
2009 07 10 12	54950.40	0.00	486.99	0.00	17.77	17.77	1401.26
2009 07 11 12	54872.32	0.00	479.58	0.00	17.31	17.31	1620.33
2009 07 12 12	54640.74	4.28	396.29	0.00	17.00	17.00	1610.74
2009 07 13 12	54604.80	3.81	373.89	0.00	16.33	16.33	1416.07
2009 07 14 12	54604.80	1.44	337.29	0.00	13.70	13.70	1185.59
2009 07 15 12	54454.87	0.35	380.95	0.00	14.19	14.19	1318.42
2009 07 16 12	54261.56	0.40	210.05	0.00	14.85	14.85	1392.57
2009 07 17 12	54259.20	0.00	431.43	0.00	18.90	18.90	1916.85
2009 07 18 12	54181.12	11.58	280.81	0.00	19.90	19.90	2178.46
2009 07 19 12	53949.54	4.89	443.27	0.00	19.61	19.61	1832.64
2009 07 20 12	53913.60	0.00	417.56	0.00	18.07	18.07	1592.59
2009 07 21 12	53909.18	2.58	288.62	0.00	19.24	19.24	1755.27
2009 07 22 12	53570.36	7.47	285.20	0.00	18.65	18.65	1942.48
2009 07 23 12	53568.00	0.63	340.22	0.00	18.43	18.43	1840.91
2009 07 24 12	53489.93	18.90	99.51	0.00	15.75	15.75	1687.11
2009 07 25 12	53222.40	0.76	243.39	0.00	16.52	16.52	1750.33
2009 07 26 12	53222.40	1.51	258.56	0.00	19.14	19.14	2078.37
2009 07 27 12	53000.27	6.98	298.86	0.00	19.95	19.95	2143.84
2009 07 28 12	52876.80	3.91	431.92	0.00	21.58	21.58	2058.58
2009 07 29 12	52872.38	0.34	343.89	0.00	22.04	22.04	2230.91
2009 07 30 12	52531.20	28.47	315.27	0.00	21.70	21.70	2316.74
2009 07 31 12	52531.20	13.22	266.21	0.00	21.23	21.23	2154.77
2009 08 01 12	52261.18	1.49	488.01	0.00	20.28	20.28	1997.98
2009 08 02 12	52185.60	0.27	432.23	0.00	20.62	20.62	2062.41
2009 08 03 12	52035.67	18.54	433.87	0.00	19.49	19.49	1894.45
2009 08 04 12	51840.00	0.00	486.39	0.00	20.03	20.03	1813.08
2009 08 05 12	51840.00	0.12	366.46	0.00	20.20	20.20	2011.79
2009 08 06 12	51494.40	0.00	450.55	0.00	17.41	17.41	1513.58
2009 08 07 12	51494.40	5.55	377.05	0.00	15.82	15.82	1465.98
2009 08 08 12	51148.80	0.07	500.37	0.00	13.96	13.96	1178.19
2009 08 09 12	51148.80	0.00	358.13	0.00	15.06	15.06	1290.69
2009 08 10 12	50805.56	3.22	277.72	0.00	18.58	18.58	1981.38
2009 08 11 12	50803.20	6.70	274.57	0.00	20.83	20.83	2199.00
2009 08 12 12	50493.54	0.76	315.67	0.00	19.02	19.02	1901.11
2009 08 13 12	50457.60	0.00	414.14	0.00	19.21	19.21	1869.11
2009 08 14 12	50147.94	0.00	468.26	0.00	20.30	20.30	1990.48
2009 08 15 12	50112.00	0.00	474.29	0.00	23.36	23.36	2243.66
2009 08 16 12	49802.34	0.00	418.18	0.00	23.22	23.22	2314.71
2009 08 17 12	49766.40	0.33	458.29	0.00	24.79	24.79	2474.83
2009 08 18 12	49423.16	0.37	471.14	0.00	24.41	24.41	2395.98
2009 08 19 12	49420.80	0.03	357.95	0.00	23.32	23.32	2281.43
2009 08 20 12	49075.20	0.00	427.77	0.00	19.75	19.75	1693.17
2009 08 21 12	49075.20	5.84	257.31	0.00	20.86	20.86	2219.52
2009 08 22 12	48729.60	5.59	394.31	0.00	22.58	22.58	2395.88
2009 08 23 12	48729.60	8.20	404.49	0.00	22.56	22.56	2336.88
2009 08 24 12	48384.00	4.32	310.49	0.00	20.50	20.50	2029.89
2009 08 25 12	48384.00	0.00	420.70	0.00	18.96	18.96	1773.75
2009 08 26 12	48038.40	0.00	368.01	0.00	19.27	19.27	1852.56
2009 08 27 12	48038.40	0.00	478.01	0.00	12.15	12.15	1047.11
2009 08 28 12	47692.80	0.00	452.44	0.00	11.00	11.00	897.19
2009 08 29 12	47688.38	11.79	96.92	0.00	10.64	10.64	1096.73
2009 08 30 12	47347.20	0.98	455.69	0.00	13.85	13.85	1426.85
2009 08 31 12	47077.18	0.76	358.02	0.00	14.84	14.84	1408.76
2009 09 01 12	47001.60	0.00	428.15	0.00	11.88	11.88	1027.83
2009 09 02 12	46656.00	0.00	446.48	0.00	15.26	15.26	1314.61
2009 09 03 12	46656.00	0.00	445.68	0.00	17.46	17.46	1564.71
2009 09 04 12	46310.40	0.00	445.07	0.00	18.36	18.36	1635.14
2009 09 05 12	46310.40	0.00	426.41	0.00	15.65	15.65	1284.94
2009 09 06 12	45964.80	0.00	453.97	0.00	12.11	12.11	994.65
2009 09 07 12	45964.80	0.00	423.87	0.00	12.23	12.23	1119.09
2009 09 08 12	45619.20	0.00	354.56	0.00	15.41	15.41	1459.12
2009 09 09 12	45349.18	0.00	449.89	0.00	13.80	13.80	1097.92
2009 09 10 12	45273.60	0.00	409.13	0.00	11.19	11.19	943.34
2009 09 11 12	44928.00	0.00	438.85	0.00	11.27	11.27	1016.73
2009 09 12 12	44928.00	0.01	423.08	0.00	14.03	14.03	1281.07
2009 09 13 12	44582.40	0.14	311.48	0.00	16.35	16.35	1610.62
2009 09 14 12	44582.40	0.00	345.30	0.00	13.58	13.58	1220.26
2009 09 15 12	44236.80	0.68	364.09	0.00	14.22	14.22	1250.69
2009 09 16 12	44236.80	0.00	269.70	0.00	10.18	10.18	969.84
2009 09 17 12	43891.20	0.00	383.46	0.00	10.99	10.99	1006.33
2009 09 18 12	43545.60	0.19	223.86	0.00	10.81	10.81	1119.74
2009 09 19 12	43545.60	0.00	339.47	0.00	8.55	8.55	844.39
2009 09 20 12	43200.00	0.00	400.10	0.00	9.28	9.28	861.30
2009 09 21 12	43200.00	0.00	401.85	0.00	14.43	14.43	1181.07
2009 09 22 12	42854.40	0.00	346.79	0.00	14.55	14.55	1318.54
2009 09 23 12	42854.40	0.11	206.36	0.00	18.35	18.35	1885.76
2009 09 24 12	42508.80	3.28	360.72	0.00	17.40	17.40	1587.98
2009 09 25 12	42163.20	0.56	365.66	0.00	10.60	10.60	901.61
2009 09 26 12	42163.20	0.00	411.72	0.00	7.14	7.14	687.38
2009 09 27 12	41817.60	1.03	87.20	0.00	8.65	8.65	1050.16
2009 09 28 12	41817.60	16.97	268.25	0.00	15.36	15.36	1550.12
2009 09 29 12	41472.00	12.77	346.78	0.00	15.09	15.09	1424.42
2009 09 30 12	41472.00	6.50	219.54	0.00	12.09	12.09	1196.74
2009 10 01 12	41126.40	1.17	146.79	0.00	7.38	7.38	875.13
2009 10 02 12	41050.82	0.00	159.27	0.00	6.89	6.89	819.10
2009 10 03 12	40780.80	3.96	102.41	0.00	8.04	8.04	977.22
2009 10 04 12	40435.20	28.17	307.68	0.00	13.33	13.33	1349.16
2009 10 05 12	40435.20	0.93	239.71	0.00	11.95	11.95	1130.13
2009 10 06 12	40089.60	0.31	277.47	0.00	9.84	9.84	970.19
2009 10 07 12	40089.60	23.87	119.29	0.00	8.57	8.57	997.36
2009 10 08 12	39744.00	0.68	248.30	0.00	9.31	9.31	991.32
2009 10 09 12	39744.00	1.09	94.26	0.00	8.35	8.35	952.17
2009 10 10 12	39398.40	8.80	176.07	0.00	9.60	9.60	1075.73
2009 10 11 12	39322.82	0.14	192.38	0.00	4.35	4.35	587.39
2009 10 12 12	39052.80	0.00	311.99	0.00	3.81	3.81	508.13
2009 10 13 12	38711.62	7.78	71.24	0.00	3.42	3.42	608.15
2009 10 14 12	38707.20	0.62	251.31	0.00	1.87	1.87	555.87
2009 10 15 12	38361.60	0.00	212.68	0.00	1.08	1.08	432.20
2009 10 16 12	38361.60	0.00	250.91	0.00	1.01	1.01	378.22
2009 10 17 12	38016.00	0.00	232.43	0.00	1.93	1.93	511.45
2009 10 18 12	38016.00	0.20	257.05	0.00	2.93	2.93	546.27
2009 10 19 12	37670.40	1.14	313.34	0.00	3.99	3.99	620.63
2009 10 20 12	37670.40	0.00	139.21	0.00	5.16	5.16	625.42
2009 10 21 12	37324.80	0.00	278.52	0.00	7.59	7.59	795.05
2009 10 22 12	37324.80	4.95	142.49	0.00	3.89	3.89	677.68
2009 10 23 12	36979.20	1.85	305.18	0.00	2.33	2.33	568.56
2009 10 24 12	36976.84	45.05	104.76	0.00	3.17	3.17	688.72
2009 10 25 12	36633.60	13.06	276.98	0.00	10.82	10.82	1088.37
2009 10 26 12	36597.66	0.00	312.77	0.00	4.29	4.29	583.52
2009 10 27 12	36288.00	0.00	268.95	0.00	3.10	3.10	550.00
2009 10 28 12	36252.06	0.00	195.70	0.00	5.45	5.45	758.38
2009 10 29 12	35942.40	0.00	203.56	0.00	5.12	5.12	647.38
2009 10 30 12	35940.04	0.00	249.19	0.00	6.67	6.67	703.35
2009 10 31 12	35596.80	1.03	241.33	0.00	9.82	9.82	1118.51
2009 11 01 12	35594.44	6.73	254.67	0.00	9.93	9.93	947.40
2009 11 02 12	35251.20	0.00	273.10	0.00	4.23	4.23	588.29
2009 11 03 12	35251.20	0.00	268.79	0.00	4.02	4.02	669.94
2009 11 04 12	34905.60	0.30	216.15	0.00	3.23	3.23	562.67
2009 11 05 12	34905.60	2.15	97.88	0.00	0.70	0.70	445.29
2009 11 06 12	34560.00	5.05	218.85	0.00	-0.01	-0.01	518.55
2009 11 07 12	34560.00	0.00	306.32	0.00	0.29	0.29	427.50
2009 11 08 12	34364.33	0.00	299.11	0.00	5.23	5.23	648.32
2009 11 09 12	34214.40	0.00	299.58	0.00	6.82	6.82	636.95
2009 11 10 12	34138.82	0.00	284.76	0.00	9.50	9.50	862.68
2009 11 11 12	33868.80	0.00	313.66	0.00	4.30	4.30	584.83
2009 11 12 12	33868.80	0.00	314.93	0.00	2.73	2.73	445.15
2009 11 13 12	33527.62	0.03	307.32	0.00	2.72	2.72	391.90
2009 11 14 12	33523.20	8.98	211.72	0.00	3.02	3.02	600.70
2009 11 15 12	33399.73	52.69	152.17	0.00	10.89	10.89	1240.00
2009 11 16 12	33177.60	0.45	286.57	0.00	8.08	8.08	927.26
2009 11 17 12	33177.60	0.00	295.80	0.00	1.29	1.29	482.67
2009 11 18 12	32910.07	0.00	291.06	0.00	1.61	1.61	470.03
2009 11 19 12	32832.00	0.00	299.32	0.00	3.07	3.07	383.57
2009 11 20 12	32829.64	25.49	99.26	0.00	5.27	5.27	785.36
2009 11 21 12	32490.82	0.05	273.77	0.00	6.11	6.11	783.29
2009 11 22 12	32486.40	0.00	278.02	0.00	1.90	1.90	574.41
2009 11 23 12	32450.46	0.00	274.28	0.00	0.92	0.92	539.75
2009 11 24 12	32218.88	0.03	194.48	0.00	1.70	1.70	633.89
2009 11 25 12	32140.80	0.38	143.34	0.00	3.61	3.61	742.88
2009 11 26 12	32138.44	0.94	261.95	0.00	6.85	6.85	921.61
2009 11 27 12	31945.13	15.94	66.60	0.00	4.01	4.01	784.11
2009 11 28 12	31795.20	23.65	116.37	0.00	3.35	3.35	665.95
2009 11 29 12	31795.20	0.00	251.81	0.00	0.50	0.50	493.47
2009 11 30 12	31759.26	6.07	88.71	0.00	1.91	1.91	621.18
2009 12 01 12	31527.68	0.00	204.87	0.00	-0.57	-0.57	401.60
2009 12 02 12	31449.60	0.00	184.67	0.00	0.56	0.56	475.79
2009 12 03 12	31449.60	23.03	79.54	0.00	4.40	4.40	822.33
2009 12 04 12	31447.24	0.00	195.61	0.00	5.35	5.35	736.72
2009 12 05 12	31326.13	0.95	155.81	0.00	2.09	2.09	531.77
2009 12 06 12	31182.08	3.12	148.15	0.00	-1.60	-1.60	423.54
2009 12 07 12	31104.00	0.00	149.28	0.00	-2.17	-2.17	406.08
2009 12 08 12	31104.00	0.19	157.39	0.00	-2.25	-2.25	419.75
2009 12 09 12	31104.00	16.44	120.06	0.00	-5.12	-5.12	331.77
2009 12 10 12	31068.06	4.65	105.40	0.00	-0.75	-0.75	545.86
2009 12 11 12	31028.42	0.13	163.30	0.00	-6.14	-6.14	266.67
2009 12 12 12	30908.33	0.00	228.71	0.00	-10.53	-10.53	180.99
2009 12 13 12	30836.48	3.63	201.48	0.00	-6.60	-6.60	316.78
2009 12 14 12	30762.82	5.72	216.89	0.00	-0.92	-0.92	523.44
2009 12 15 12	30758.40	3.77	82.46	0.00	-0.95	-0.95	546.60
2009 12 16 12	30758.40	0.02	227.01	0.00	-6.25	-6.25	324.56
2009 12 17 12	30758.40	0.00	230.79	0.00	-15.81	-15.81	130.06
2009 12 18 12	30758.40	0.00	231.57	0.00	-15.07	-15.07	150.70
2009 12 19 12	30758.40	0.00	228.67	0.00	-12.76	-12.76	187.63
2009 12 20 12	30758.40	0.00	179.08	0.00	-10.40	-10.40	248.27
2009 12 21 12	30758.40	0.05	109.32	0.00	-8.05	-8.05	282.66
2009 12 22 12	30758.40	0.25	93.21	0.00	-8.35	-8.35	271.90
2009 12 23 12	30758.40	1.10	105.99	0.00	-9.11	-9.11	265.12
2009 12 24 12	30758.40	1.09	214.47	0.00	-2.75	-2.75	458.81
2009 12 25 12	30758.40	0.00	225.44	0.00	-4.41	-4.41	397.03
2009 12 26 12	30758.40	0.00	202.20	0.00	-6.08	-6.08	360.54
2009 12 27 12	30758.40	27.32	72.48	0.00	-1.52	-1.52	530.60
2009 12 28 12	30762.82	1.65	95.59	0.00	-0.57	-0.57	555.94
2009 12 29 12	30836.48	5.48	82.95	0.00	-5.99	-5.99	378.02
2009 12 30 12	30980.53	0.07	230.07	0.00	-15.17	-15.17	143.59
2009 12 31 12	31068.06	0.22	86.36	0.00	-8.97	-8.97	274.20
2010 01 01 12	31101.64	6.77	64.56	0.00	-4.28	-4.28	419.54
2010 01 02 12	31104.00	5.04	160.72	0.00	-5.42	-5.42	369.92
2010 01 03 12	31104.00	9.67	117.49	0.00	-2.21	-2.21	486.52
2010 01 04 12	31104.00	0.63	113.96	0.00	-1.27	-1.27	512.22
2010 01 05 12	31253.93	0.53	218.38	0.00	-2.85	-2.85	455.66
2010 01 06 12	31413.66	0.02	116.78	0.00	-5.54	-5.54	371.76
2010 01 07 12	31449.60	0.00	209.21	0.00	-5.74	-5.74	353.24
2010 01 08 12	31449.60	0.02	148.13	0.00	-7.78	-7.78	304.54
2010 01 09 12	31454.02	0.01	241.17	0.00	-10.28	-10.28	239.54
2010 01 10 12	31671.73	0.01	223.73	0.00	-15.18	-15.18	149.32
2010 01 11 12	31795.20	0.07	161.39	0.00	-9.36	-9.36	268.34
2010 01 12 12	31795.20	0.00	224.83	0.00	-9.16	-9.16	252.16
2010 01 13 12	31799.62	0.00	255.11	0.00	-14.39	-14.39	160.75
2010 01 14 12	32065.22	0.00	252.56	0.00	-12.76	-12.76	198.27
2010 01 15 12	32140.80	0.00	157.44	0.00	-5.16	-5.16	395.10
2010 01 16 12	32140.80	0.03	184.77	0.00	-3.59	-3.59	424.89
2010 01 17 12	32362.93	0.04	150.20	0.00	-6.11	-6.11	323.95
2010 01 18 12	32486.40	1.57	175.03	0.00	-6.02	-6.02	352.40
2010 01 19 12	32486.40	2.99	84.49	0.00	-4.37	-4.37	411.07
2010 01 20 12	32708.53	6.22	73.92	0.00	-3.39	-3.39	450.84
2010 01 21 12	32832.00	0.06	219.08	0.00	-5.00	-5.00	378.51
2010 01 22 12	32832.00	0.00	277.20	0.00	-8.02	-8.02	302.22
2010 01 23 12	33102.02	0.00	282.69	0.00	-11.87	-11.87	204.03
2010 01 24 12	33177.60	0.00	196.82	0.00	-8.80	-8.80	239.81
2010 01 25 12	33182.02	20.75	128.05	0.00	-1.00	-1.00	558.42
