  44.98
 613.00
 913874993
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
2008 11 11 12	33868.80	16.52	217.89	0.00	1.29	1.29	488.38
2008 11 12 12	33818.34	0.00	206.52	0.00	0.21	0.21	468.42
2008 11 13 12	33523.20	2.05	285.44	0.00	0.76	0.76	501.92
2008 11 14 12	33523.20	23.14	113.90	0.00	5.43	5.43	835.87
2008 11 15 12	33272.90	11.92	120.28	0.00	9.53	9.53	1135.90
2008 11 16 12	33177.60	11.02	158.25	0.00	11.26	11.26	1206.13
2008 11 17 12	33168.39	0.00	147.31	0.00	0.95	0.95	437.41
2008 11 18 12	32837.08	0.00	162.49	0.00	-1.11	-1.11	348.66
2008 11 19 12	32832.00	0.00	241.25	0.00	-4.04	-4.04	243.42
2008 11 20 12	32781.54	0.00	162.82	0.00	-6.30	-6.30	176.11
2008 11 21 12	32491.48	0.00	216.53	0.00	-6.04	-6.04	171.24
2008 11 22 12	32486.40	0.04	105.31	0.00	-6.04	-6.04	198.49
2008 11 23 12	32477.19	0.00	245.59	0.00	-6.61	-6.61	187.83
2008 11 24 12	32173.90	0.00	232.73	0.00	-6.06	-6.06	209.39
2008 11 25 12	32140.80	37.24	106.18	0.00	-0.41	-0.41	497.42
2008 11 26 12	32140.16	53.57	262.91	0.00	3.43	3.43	681.27
2008 11 27 12	31952.65	0.01	188.72	0.00	0.84	0.84	520.37
2008 11 28 12	31795.20	1.30	113.01	0.00	0.32	0.32	492.20
2008 11 29 12	31795.20	0.17	199.48	0.00	0.29	0.29	523.26
2008 11 30 12	31785.99	0.06	250.53	0.00	-1.22	-1.22	359.60
2008 12 01 12	31607.05	13.91	186.27	0.00	0.67	0.67	580.89
2008 12 02 12	31454.68	14.66	152.39	0.00	1.99	1.99	536.87
2008 12 03 12	31449.60	0.77	176.42	0.00	-0.19	-0.19	402.72
2008 12 04 12	31449.60	0.05	86.04	0.00	0.95	0.95	437.83
2008 12 05 12	31440.39	0.01	213.32	0.00	-1.76	-1.76	341.00
2008 12 06 12	31261.45	0.00	190.14	0.00	-3.67	-3.67	223.02
2008 12 07 12	31137.10	0.12	124.62	0.00	-2.03	-2.03	377.82
2008 12 08 12	31104.00	0.03	245.21	0.00	-10.84	-10.84	174.96
2008 12 09 12	31104.00	0.51	82.70	0.00	-10.42	-10.42	216.04
2008 12 10 12	31104.00	7.84	63.42	0.00	3.26	3.26	688.26
2008 12 11 12	31103.35	0.93	83.53	0.00	-2.97	-2.97	412.89
2008 12 12 12	31094.79	54.73	73.78	0.00	-2.92	-2.92	458.73
2008 12 13 12	31053.54	2.42	236.46	0.00	-8.37	-8.37	243.80
2008 12 14 12	30986.74	0.00	139.98	0.00	-9.06	-9.06	205.88
2008 12 15 12	30915.85	0.36	156.26	0.00	1.85	1.85	608.58
2008 12 16 12	30853.70	3.69	189.04	0.00	-0.62	-0.62	479.86
2008 12 17 12	30791.50	11.11	63.83	0.00	-6.91	-6.91	298.53
2008 12 18 12	30791.50	0.10	163.91	0.00	-4.87	-4.87	357.30
2008 12 19 12	30791.50	1.00	203.08	0.00	-8.32	-8.32	244.96
2008 12 20 12	30791.50	1.89	83.12	0.00	-15.21	-15.21	148.99
2008 12 21 12	30791.50	12.57	171.79	0.00	-14.32	-14.32	179.35
2008 12 22 12	30791.50	17.58	91.07	0.00	-11.39	-11.39	214.18
2008 12 23 12	30853.70	0.25	216.90	0.00	-16.31	-16.31	132.74
2008 12 24 12	30853.70	0.91	82.79	0.00	-6.84	-6.84	334.42
2008 12 25 12	30915.85	4.71	170.37	0.00	-0.43	-0.43	480.02
2008 12 26 12	30986.74	0.00	197.85	0.00	-9.47	-9.47	219.97
2008 12 27 12	31053.54	3.98	71.36	0.00	-3.45	-3.45	441.02
2008 12 28 12	31094.79	4.58	148.11	0.00	5.11	5.11	731.26
2008 12 29 12	31104.00	0.00	145.48	0.00	0.32	0.32	444.68
2008 12 30 12	31104.00	1.46	71.08	0.00	-3.29	-3.29	383.32
2008 12 31 12	31104.00	0.00	173.55	0.00	-10.18	-10.18	196.81
2009 01 01 12	31104.00	0.00	241.18	0.00	-15.55	-15.55	93.54
2009 01 02 12	31109.08	0.03	188.86	0.00	-11.35	-11.35	113.81
2009 01 03 12	31199.30	0.06	210.97	0.00	-7.59	-7.59	196.23
2009 01 04 12	31332.34	0.04	139.86	0.00	-10.23	-10.23	183.97
2009 01 05 12	31448.96	0.31	202.85	0.00	-5.18	-5.18	315.34
2009 01 06 12	31449.60	0.00	192.89	0.00	-5.43	-5.43	220.51
2009 01 07 12	31449.60	11.81	68.12	0.00	-7.82	-7.82	275.31
2009 01 08 12	31544.90	6.58	115.14	0.00	-7.29	-7.29	303.44
2009 01 09 12	31744.74	0.00	168.01	0.00	-11.21	-11.21	198.49
2009 01 10 12	31795.20	0.01	211.33	0.00	-12.45	-12.45	185.44
2009 01 11 12	31795.20	3.45	179.38	0.00	-11.07	-11.07	220.33
2009 01 12 12	31828.31	0.01	154.86	0.00	-11.19	-11.19	219.73
2009 01 13 12	32090.34	0.14	204.20	0.00	-8.83	-8.83	270.01
2009 01 14 12	32140.80	1.46	266.67	0.00	-9.39	-9.39	273.46
2009 01 15 12	32140.80	0.03	215.74	0.00	-18.61	-18.61	94.44
2009 01 16 12	32298.25	0.00	229.79	0.00	-19.55	-19.55	89.03
2009 01 17 12	32486.40	0.00	186.74	0.00	-16.52	-16.52	126.82
2009 01 18 12	32486.40	13.93	189.16	0.00	-10.87	-10.87	246.12
2009 01 19 12	32643.85	5.42	133.81	0.00	-3.96	-3.96	426.89
2009 01 20 12	32832.00	0.40	161.65	0.00	-9.57	-9.57	262.64
2009 01 21 12	32832.00	0.06	255.17	0.00	-11.18	-11.18	215.55
2009 01 22 12	32989.45	0.13	183.37	0.00	-9.21	-9.21	261.04
2009 01 23 12	33177.60	0.33	190.40	0.00	-7.48	-7.48	290.44
2009 01 24 12	33177.60	0.04	220.82	0.00	-7.60	-7.60	301.57
2009 01 25 12	33472.74	0.06	198.46	0.00	-16.97	-16.97	127.83
2009 01 26 12	33523.20	0.00	208.76	0.00	-13.89	-13.89	145.96
2009 01 27 12	33556.31	0.00	237.29	0.00	-11.35	-11.35	185.12
2009 01 28 12	33868.80	15.12	191.88	0.00	-11.14	-11.14	213.03
2009 01 29 12	33868.80	7.44	271.30	0.00	-6.32	-6.32	324.60
2009 01 30 12	34163.94	0.02	134.96	0.00	-6.55	-6.55	262.06
2009 01 31 12	34214.40	0.12	145.40	0.00	-6.20	-6.20	306.83
2009 02 01 12	34309.70	0.39	148.89	0.00	-10.30	-10.30	178.13
2009 02 02 12	34560.00	0.00	257.42	0.00	-2.14	-2.14	357.99
2009 02 03 12	34565.08	0.00	277.36	0.00	-5.44	-5.44	315.16
2009 02 04 12	34905.60	0.04	160.89	0.00	-11.19	-11.19	206.63
2009 02 05 12	34905.60	0.12	250.93	0.00	-13.15	-13.15	166.81
2009 02 06 12	35250.56	0.00	261.23	0.00	-13.13	-13.13	172.71
2009 02 07 12	35251.20	0.00	317.30	0.00	-9.34	-9.34	262.98
2009 02 08 12	35587.59	0.24	170.57	0.00	-0.54	-0.54	505.41
2009 02 09 12	35596.80	0.00	353.11	0.00	-11.14	-11.14	188.82
2009 02 10 12	35891.94	0.00	243.90	0.00	-10.37	-10.37	221.12
2009 02 11 12	35942.40	0.00	227.70	0.00	-1.46	-1.46	510.35
2009 02 12 12	36170.73	16.70	135.39	0.00	1.86	1.86	665.15
2009 02 13 12	36288.00	1.22	331.87	0.00	-6.27	-6.27	334.64
2009 02 14 12	36516.34	0.00	359.22	0.00	-9.02	-9.02	243.36
2009 02 15 12	36633.60	0.00	190.99	0.00	-6.20	-6.20	323.78
2009 02 16 12	36861.94	0.26	146.41	0.00	-4.56	-4.56	375.42
2009 02 17 12	36979.20	0.06	308.79	0.00	-4.27	-4.27	364.52
2009 02 18 12	37274.34	0.80	313.75	0.00	-4.85	-4.85	341.48
2009 02 19 12	37324.80	9.63	154.47	0.00	-2.81	-2.81	457.83
2009 02 20 12	37661.19	2.32	146.36	0.00	-5.53	-5.53	349.88
2009 02 21 12	37670.40	0.09	311.64	0.00	-8.06	-8.06	264.08
2009 02 22 12	38015.36	0.36	258.76	0.00	-5.78	-5.78	355.88
2009 02 23 12	38016.00	39.68	197.40	0.00	-3.25	-3.25	422.26
2009 02 24 12	38361.60	0.04	399.25	0.00	-7.09	-7.09	291.21
2009 02 25 12	38361.60	0.00	381.86	0.00	-9.11	-9.11	260.28
2009 02 26 12	38707.20	0.02	248.89	0.00	-5.11	-5.11	352.34
2009 02 27 12	38707.20	1.41	235.20	0.00	-1.53	-1.53	503.69
2009 02 28 12	39052.80	3.79	358.52	0.00	-1.77	-1.77	467.51
2009 03 01 12	39052.80	0.22	277.56	0.00	-10.19	-10.19	229.32
2009 03 02 12	39398.40	7.59	184.59	0.00	-8.37	-8.37	277.66
2009 03 03 12	39431.50	0.11	205.74	0.00	-10.60	-10.60	217.25
2009 03 04 12	39744.00	0.00	413.94	0.00	-13.43	-13.43	155.06
2009 03 05 12	40039.14	0.00	455.74	0.00	-10.08	-10.08	208.60
2009 03 06 12	40089.60	5.21	144.01	0.00	-3.52	-3.52	419.12
2009 03 07 12	40435.20	0.11	398.86	0.00	2.16	2.16	614.48
2009 03 08 12	40435.20	11.14	300.32	0.00	1.55	1.55	573.39
2009 03 09 12	40780.80	0.00	287.16	0.00	-1.76	-1.76	412.25
2009 03 10 12	40780.80	0.00	369.01	0.00	-0.58	-0.58	412.61
2009 03 11 12	41126.40	9.62	164.83	0.00	-0.11	-0.11	530.89
2009 03 12 12	41126.40	0.00	427.64	0.00	-5.62	-5.62	296.83
2009 03 13 12	41472.00	0.00	460.70	0.00	-10.12	-10.12	172.23
2009 03 14 12	41808.39	0.00	481.28	0.00	-4.36	-4.36	280.54
2009 03 15 12	41817.60	0.00	368.61	0.00	0.19	0.19	379.12
2009 03 16 12	42163.20	0.00	483.83	0.00	-0.55	-0.55	345.79
2009 03 17 12	42163.20	0.00	459.61	0.00	0.92	0.92	336.45
2009 03 18 12	42508.80	0.00	270.06	0.00	3.34	3.34	563.55
2009 03 19 12	42508.80	0.00	338.83	0.00	5.14	5.14	576.22
2009 03 20 12	42854.40	0.00	517.20	0.00	-2.71	-2.71	191.31
2009 03 21 12	42854.40	0.00	515.96	0.00	-2.06	-2.06	178.40
2009 03 22 12	43200.00	0.00	236.83	0.00	-1.03	-1.03	247.78
2009 03 23 12	43545.60	0.00	449.46	0.00	-6.69	-6.69	137.02
2009 03 24 12	43545.60	0.00	339.38	0.00	-3.22	-3.22	280.12
2009 03 25 12	43891.20	0.00	524.03	0.00	-0.06	-0.06	293.90
2009 03 26 12	43891.20	0.00	515.42	0.00	2.59	2.59	286.35
2009 03 27 12	44236.80	5.49	314.82	0.00	4.28	4.28	568.03
2009 03 28 12	44236.80	0.00	426.33	0.00	6.76	6.76	681.26
2009 03 29 12	44582.40	12.18	171.59	0.00	3.95	3.95	702.88
2009 03 30 12	44591.61	4.57	156.63	0.00	3.75	3.75	731.38
2009 03 31 12	44928.00	0.19	366.32	0.00	1.84	1.84	538.13
2009 04 01 12	45273.60	0.23	381.35	0.00	2.43	2.43	527.94
2009 04 02 12	45273.60	2.07	514.44	0.00	6.01	6.01	654.38
2009 04 03 12	45619.20	6.26	310.36	0.00	8.18	8.18	913.11
2009 04 04 12	45619.20	13.15	327.22	0.00	9.90	9.90	1067.65
2009 04 05 12	45964.80	0.39	259.32	0.00	5.52	5.52	754.63
2009 04 06 12	45964.80	12.17	319.58	0.00	4.07	4.07	678.94
2009 04 07 12	46310.40	17.54	378.05	0.00	6.26	6.26	802.33
2009 04 08 12	46319.61	0.94	182.92	0.00	2.28	2.28	519.51
2009 04 09 12	46656.00	0.00	293.77	0.00	2.79	2.79	431.74
2009 04 10 12	46968.50	0.00	344.29	0.00	3.83	3.83	444.49
2009 04 11 12	47001.60	0.00	359.63	0.00	2.88	2.88	446.22
2009 04 12 12	47347.20	0.00	319.67	0.00	1.17	1.17	386.11
2009 04 13 12	47347.20	0.00	528.13	0.00	1.64	1.64	402.20
2009 04 14 12	47692.80	0.00	553.31	0.00	3.43	3.43	392.46
2009 04 15 12	47692.80	0.00	559.91	0.00	4.94	4.94	376.36
2009 04 16 12	48038.40	0.00	562.75	0.00	4.57	4.57	356.87
2009 04 17 12	48038.40	0.00	464.58	0.00	6.79	6.79	379.22
2009 04 18 12	48384.00	0.00	369.53	0.00	8.35	8.35	667.21
2009 04 19 12	48384.64	0.00	546.93	0.00	5.20	5.20	463.62
2009 04 20 12	48729.60	0.00	564.16	0.00	4.85	4.85	429.29
2009 04 21 12	48738.81	13.32	170.05	0.00	3.59	3.59	659.16
2009 04 22 12	49075.20	21.27	455.11	0.00	10.22	10.22	1043.92
2009 04 23 12	49125.66	14.46	314.49	0.00	7.97	7.97	877.63
2009 04 24 12	49420.80	0.00	560.08	0.00	8.33	8.33	638.18
2009 04 25 12	49538.06	0.00	539.01	0.00	13.98	13.98	974.54
2009 04 26 12	49766.40	0.00	434.11	0.00	15.83	15.83	1219.12
2009 04 27 12	49883.66	0.22	468.98	0.00	12.00	12.00	918.83
2009 04 28 12	50112.00	0.01	483.63	0.00	18.08	18.08	1298.99
2009 04 29 12	50229.27	0.00	574.56	0.00	6.87	6.87	536.74
2009 04 30 12	50457.60	0.28	517.87	0.00	7.75	7.75	501.79
2009 05 01 12	50508.06	4.64	327.63	0.00	11.01	11.01	1029.83
2009 05 02 12	50803.20	4.42	350.47	0.00	11.42	11.42	1012.21
2009 05 03 12	50812.41	0.00	420.75	0.00	9.16	9.16	692.34
2009 05 04 12	51148.80	0.00	515.05	0.00	12.05	12.05	743.40
2009 05 05 12	51149.44	1.97	381.41	0.00	9.26	9.26	705.88
2009 05 06 12	51494.40	1.07	194.09	0.00	7.37	7.37	906.59
2009 05 07 12	51494.40	16.54	127.03	0.00	8.30	8.30	1008.98
2009 05 08 12	51834.92	1.09	414.31	0.00	11.14	11.14	1070.08
2009 05 09 12	51840.00	17.17	288.08	0.00	14.10	14.10	1260.82
2009 05 10 12	52028.15	10.84	226.79	0.00	11.04	11.04	1155.52
2009 05 11 12	52185.60	2.38	379.22	0.00	8.25	8.25	772.99
2009 05 12 12	52236.06	0.09	439.24	0.00	9.34	9.34	654.64
2009 05 13 12	52531.20	0.00	527.33	0.00	11.71	11.71	647.70
2009 05 14 12	52531.20	3.70	346.94	0.00	10.61	10.61	902.85
2009 05 15 12	52843.69	0.18	468.78	0.00	13.92	13.92	1176.97
2009 05 16 12	52876.80	2.16	253.95	0.00	11.15	11.15	1021.03
2009 05 17 12	52927.26	12.20	300.54	0.00	11.87	11.87	1175.95
2009 05 18 12	53222.40	0.08	351.90	0.00	6.19	6.19	631.29
2009 05 19 12	53222.40	0.00	526.90	0.00	8.02	8.02	673.70
2009 05 20 12	53410.55	0.00	308.95	0.00	11.55	11.55	913.24
2009 05 21 12	53568.00	0.00	521.96	0.00	17.13	17.13	1175.13
2009 05 22 12	53568.00	0.00	386.53	0.00	17.35	17.35	1221.06
2009 05 23 12	53756.15	0.00	471.23	0.00	12.39	12.39	930.92
2009 05 24 12	53913.60	0.69	390.31	0.00	13.56	13.56	1164.02
2009 05 25 12	53913.60	0.06	431.99	0.00	11.69	11.69	868.37
2009 05 26 12	54101.75	0.00	459.20	0.00	5.67	5.67	566.41
2009 05 27 12	54259.20	7.11	142.07	0.00	8.03	8.03	829.88
2009 05 28 12	54259.20	4.44	222.11	0.00	7.94	7.94	970.14
2009 05 29 12	54309.66	15.84	140.04	0.00	9.11	9.11	1078.63
2009 05 30 12	54571.69	0.80	327.70	0.00	13.45	13.45	1372.92
2009 05 31 12	54604.80	10.21	373.71	0.00	11.58	11.58	1042.12
2009 06 01 12	54604.80	0.60	499.89	0.00	8.27	8.27	772.95
2009 06 02 12	54655.26	0.03	382.43	0.00	11.03	11.03	955.74
2009 06 03 12	54855.10	0.00	482.08	0.00	11.00	11.00	892.14
2009 06 04 12	54950.40	0.00	467.20	0.00	12.64	12.64	906.95
2009 06 05 12	54950.40	0.00	524.67	0.00	14.04	14.04	1009.02
2009 06 06 12	54951.04	0.00	454.37	0.00	14.21	14.21	1246.52
2009 06 07 12	55067.66	0.00	385.13	0.00	13.77	13.77	1092.79
2009 06 08 12	55200.70	0.01	447.72	0.00	11.22	11.22	891.29
2009 06 09 12	55290.92	10.78	233.75	0.00	10.37	10.37	958.13
2009 06 10 12	55296.00	3.50	399.35	0.00	11.14	11.14	1201.61
2009 06 11 12	55296.00	0.81	417.58	0.00	13.53	13.53	1391.83
2009 06 12 12	55296.00	30.21	179.80	0.00	15.24	15.24	1603.76
2009 06 13 12	55305.21	0.99	476.20	0.00	15.77	15.77	1374.24
2009 06 14 12	55346.46	6.74	309.15	0.00	15.41	15.41	1412.07
2009 06 15 12	55413.27	4.50	327.06	0.00	13.32	13.32	1342.42
2009 06 16 12	55484.15	0.25	524.29	0.00	13.92	13.92	1238.29
2009 06 17 12	55546.30	0.00	528.30	0.00	15.86	15.86	1206.11
2009 06 18 12	55546.30	1.71	418.62	0.00	15.23	15.23	1264.82
2009 06 19 12	55608.50	50.06	110.24	0.00	13.62	13.62	1447.91
2009 06 20 12	55608.50	1.82	317.07	0.00	15.47	15.47	1647.07
2009 06 21 12	55608.50	3.87	243.89	0.00	17.06	17.06	1801.86
2009 06 22 12	55608.50	0.41	197.69	0.00	15.82	15.82	1613.10
2009 06 23 12	55608.50	3.18	170.13	0.00	16.22	16.22	1662.28
2009 06 24 12	55608.50	6.26	272.43	0.00	18.45	18.45	1935.83
2009 06 25 12	55546.30	3.38	373.84	0.00	20.37	20.37	2100.79
2009 06 26 12	55484.15	27.09	286.04	0.00	18.95	18.95	1949.94
2009 06 27 12	55413.27	24.81	388.36	0.00	17.82	17.82	1804.00
2009 06 28 12	55346.46	6.70	246.75	0.00	17.89	17.89	1914.43
2009 06 29 12	55305.21	27.80	234.16	0.00	18.27	18.27	1969.12
2009 06 30 12	55296.64	1.62	333.43	0.00	17.31	17.31	1827.22
2009 07 01 12	55296.00	0.25	414.04	0.00	18.51	18.51	1909.79
2009 07 02 12	55296.00	3.48	317.65	0.00	17.55	17.55	1842.59
2009 07 03 12	55296.00	16.55	285.86	0.00	17.25	17.25	1800.43
2009 07 04 12	55262.89	24.57	256.39	0.00	15.58	15.58	1612.08
2009 07 05 12	55138.55	0.92	232.29	0.00	14.03	14.03	1386.09
2009 07 06 12	54959.61	0.51	384.45	0.00	16.37	16.37	1479.16
2009 07 07 12	54950.40	11.55	305.41	0.00	14.89	14.89	1486.50
2009 07 08 12	54950.40	17.61	194.13	0.00	13.02	13.02	1402.67
2009 07 09 12	54945.32	0.23	474.78	0.00	15.26	15.26	1363.87
2009 07 10 12	54792.95	0.00	493.54	0.00	17.63	17.63	1353.27
2009 07 11 12	54614.01	0.00	485.13	0.00	17.71	17.71	1612.01
2009 07 12 12	54604.80	4.37	406.32	0.00	17.32	17.32	1578.51
2009 07 13 12	54604.80	4.41	373.57	0.00	15.73	15.73	1325.47
2009 07 14 12	54447.35	1.72	320.13	0.00	13.26	13.26	1126.02
2009 07 15 12	54259.84	0.76	386.07	0.00	13.90	13.90	1260.74
2009 07 16 12	54259.20	0.88	220.89	0.00	15.11	15.11	1350.79
2009 07 17 12	54226.09	0.22	419.28	0.00	19.07	19.07	1860.55
2009 07 18 12	53922.81	14.36	287.11	0.00	19.83	19.83	2093.31
2009 07 19 12	53913.60	7.92	427.88	0.00	18.78	18.78	1695.55
2009 07 20 12	53908.52	0.00	420.29	0.00	17.81	17.81	1529.73
2009 07 21 12	53618.46	3.48	278.24	0.00	18.84	18.84	1680.31
2009 07 22 12	53568.00	9.97	324.76	0.00	18.39	18.39	1861.19
2009 07 23 12	53562.92	0.32	351.42	0.00	18.18	18.18	1789.34
2009 07 24 12	53231.61	20.99	97.98	0.00	15.48	15.48	1641.51
2009 07 25 12	53222.40	0.97	287.74	0.00	16.44	16.44	1690.66
2009 07 26 12	53127.10	0.66	266.31	0.00	19.18	19.18	2042.15
2009 07 27 12	52876.80	6.57	284.18	0.00	19.75	19.75	2044.75
2009 07 28 12	52876.80	0.11	445.62	0.00	21.13	21.13	1927.44
2009 07 29 12	52581.66	0.21	340.54	0.00	21.92	21.92	2161.29
2009 07 30 12	52531.20	35.26	326.72	0.00	21.31	21.31	2190.93
2009 07 31 12	52498.09	14.42	245.38	0.00	20.51	20.51	2050.21
2009 08 01 12	52185.60	1.02	495.68	0.00	19.92	19.92	1910.65
2009 08 02 12	52185.60	0.90	421.14	0.00	20.45	20.45	2010.11
2009 08 03 12	51840.64	21.38	443.29	0.00	19.07	19.07	1807.35
2009 08 04 12	51840.00	0.00	487.78	0.00	19.75	19.75	1742.32
2009 08 05 12	51611.66	1.21	378.77	0.00	20.32	20.32	1953.52
2009 08 06 12	51494.40	0.00	439.91	0.00	16.97	16.97	1451.53
2009 08 07 12	51399.10	5.68	386.12	0.00	15.35	15.35	1389.98
2009 08 08 12	51148.80	0.00	502.25	0.00	13.92	13.92	1136.97
2009 08 09 12	51115.69	0.07	372.99	0.00	15.10	15.10	1255.64
2009 08 10 12	50803.20	1.12	277.53	0.00	18.70	18.70	1971.42
2009 08 11 12	50798.12	20.81	290.69	0.00	20.56	20.56	2118.67
2009 08 12 12	50457.60	4.99	293.30	0.00	18.61	18.61	1848.44
2009 08 13 12	50457.60	0.00	349.80	0.00	19.02	19.02	1841.27
2009 08 14 12	50112.00	0.00	454.38	0.00	20.25	20.25	1943.49
2009 08 15 12	50112.00	0.00	476.93	0.00	23.19	23.19	2148.98
2009 08 16 12	49766.40	0.00	437.05	0.00	23.18	23.18	2253.18
2009 08 17 12	49766.40	0.00	470.68	0.00	24.38	24.38	2343.83
2009 08 18 12	49420.80	0.15	473.51	0.00	24.24	24.24	2283.62
2009 08 19 12	49420.80	0.09	375.44	0.00	23.10	23.10	2178.92
2009 08 20 12	49075.20	0.00	416.69	0.00	19.51	19.51	1668.25
2009 08 21 12	49075.20	16.60	258.37	0.00	20.83	20.83	2176.43
2009 08 22 12	48729.60	4.97	388.15	0.00	22.33	22.33	2275.09
2009 08 23 12	48729.60	14.19	417.27	0.00	22.26	22.26	2234.71
2009 08 24 12	48384.00	11.34	314.72	0.00	20.12	20.12	1939.85
2009 08 25 12	48378.92	0.00	437.60	0.00	18.42	18.42	1693.97
2009 08 26 12	48038.40	0.00	370.69	0.00	19.03	19.03	1786.16
2009 08 27 12	47880.95	0.00	482.35	0.00	12.04	12.04	1018.40
2009 08 28 12	47692.80	0.00	455.83	0.00	10.78	10.78	874.43
2009 08 29 12	47397.66	12.65	96.41	0.00	10.63	10.63	1094.86
2009 08 30 12	47347.20	1.61	460.47	0.00	13.91	13.91	1395.51
2009 08 31 12	47001.60	0.09	371.71	0.00	14.62	14.62	1343.86
2009 09 01 12	47001.60	0.00	436.61	0.00	11.78	11.78	993.38
2009 09 02 12	46656.00	0.00	450.65	0.00	15.06	15.06	1271.69
2009 09 03 12	46656.00	0.00	448.41	0.00	17.68	17.68	1530.50
2009 09 04 12	46310.40	0.00	447.80	0.00	18.51	18.51	1609.86
2009 09 05 12	46310.40	0.00	445.62	0.00	15.93	15.93	1279.86
2009 09 06 12	45964.80	0.00	457.33	0.00	11.76	11.76	947.32
2009 09 07 12	45931.69	0.00	427.15	0.00	12.37	12.37	1112.84
2009 09 08 12	45619.20	0.00	365.37	0.00	15.81	15.81	1438.40
2009 09 09 12	45273.60	0.00	453.34	0.00	14.09	14.09	1075.75
2009 09 10 12	45273.60	0.00	427.77	0.00	11.15	11.15	932.82
2009 09 11 12	44928.00	0.00	441.22	0.00	11.09	11.09	960.91
2009 09 12 12	44928.00	0.92	417.22	0.00	14.43	14.43	1303.02
2009 09 13 12	44582.40	0.05	296.29	0.00	16.26	16.26	1590.82
2009 09 14 12	44582.40	0.00	329.47	0.00	13.27	13.27	1180.36
2009 09 15 12	44236.80	1.37	369.87	0.00	14.28	14.28	1228.40
2009 09 16 12	44236.80	0.02	278.60	0.00	10.33	10.33	960.06
2009 09 17 12	43891.20	0.00	376.30	0.00	10.79	10.79	1014.75
2009 09 18 12	43545.60	0.04	229.07	0.00	11.02	11.02	1109.34
2009 09 19 12	43545.60	0.06	368.14	0.00	8.30	8.30	811.31
2009 09 20 12	43200.00	0.00	407.07	0.00	9.30	9.30	833.57
2009 09 21 12	43200.00	0.00	410.80	0.00	14.14	14.14	1088.96
2009 09 22 12	42854.40	0.00	334.52	0.00	14.95	14.95	1287.85
2009 09 23 12	42854.40	0.02	209.73	0.00	18.67	18.67	1853.81
2009 09 24 12	42508.80	6.41	359.43	0.00	17.21	17.21	1523.00
2009 09 25 12	42168.28	0.06	340.36	0.00	10.23	10.23	867.58
2009 09 26 12	42163.20	0.00	413.87	0.00	7.40	7.40	675.51
2009 09 27 12	41817.60	4.61	85.25	0.00	9.15	9.15	1039.02
2009 09 28 12	41817.60	16.61	288.87	0.00	15.24	15.24	1503.68
2009 09 29 12	41472.00	11.86	356.78	0.00	14.90	14.90	1340.55
2009 09 30 12	41472.00	4.19	202.84	0.00	11.24	11.24	1115.29
2009 10 01 12	41126.40	0.49	140.73	0.00	6.13	6.13	785.23
2009 10 02 12	41126.40	0.02	171.05	0.00	6.16	6.16	771.48
2009 10 03 12	40780.80	7.94	114.95	0.00	7.87	7.87	948.22
2009 10 04 12	40468.31	26.15	326.49	0.00	13.59	13.59	1325.08
2009 10 05 12	40435.20	0.31	239.80	0.00	11.68	11.68	1053.31
2009 10 06 12	40089.60	0.29	296.95	0.00	9.55	9.55	933.15
2009 10 07 12	40089.60	20.59	143.16	0.00	8.72	8.72	970.96
2009 10 08 12	39744.00	0.48	257.91	0.00	8.99	8.99	948.93
2009 10 09 12	39744.00	0.25	106.27	0.00	8.14	8.14	912.75
2009 10 10 12	39398.40	7.48	190.43	0.00	9.54	9.54	1045.30
2009 10 11 12	39398.40	0.10	196.17	0.00	4.20	4.20	562.92
2009 10 12 12	39052.80	0.00	311.85	0.00	3.70	3.70	485.51
2009 10 13 12	39002.34	8.18	76.36	0.00	3.18	3.18	583.11
2009 10 14 12	38707.20	0.25	238.60	0.00	1.69	1.69	532.02
2009 10 15 12	38519.05	0.00	221.98	0.00	0.55	0.55	406.46
2009 10 16 12	38361.60	0.04	246.91	0.00	0.53	0.53	362.76
2009 10 17 12	38049.11	0.00	241.74	0.00	1.62	1.62	480.28
2009 10 18 12	38016.00	0.02	247.22	0.00	2.62	2.62	518.04
2009 10 19 12	37670.40	0.55	337.64	0.00	3.42	3.42	572.92
2009 10 20 12	37670.40	0.08	157.57	0.00	5.15	5.15	595.22
2009 10 21 12	37324.80	0.00	276.83	0.00	7.63	7.63	793.04
2009 10 22 12	37324.80	4.79	213.15	0.00	4.96	4.96	730.53
2009 10 23 12	36979.20	1.60	319.12	0.00	2.51	2.51	562.00
2009 10 24 12	36979.20	47.95	110.12	0.00	3.44	3.44	701.70
2009 10 25 12	36633.60	11.97	294.31	0.00	10.98	10.98	1075.97
2009 10 26 12	36633.60	0.00	318.92	0.00	3.87	3.87	566.82
2009 10 27 12	36288.00	0.00	282.47	0.00	3.30	3.30	551.01
2009 10 28 12	36288.00	0.00	217.80	0.00	5.58	5.58	768.64
2009 10 29 12	35942.40	0.11	221.59	0.00	5.13	5.13	645.87
2009 10 30 12	35942.40	0.00	255.04	0.00	6.66	6.66	724.79
2009 10 31 12	35601.88	1.67	255.47	0.00	9.98	9.98	1098.00
2009 11 01 12	35596.80	7.15	267.11	0.00	9.48	9.48	911.36
