  44.82
 133.00
 587675987
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
2012 04 16 12	48038.40	0.00	459.06	0.00	12.09	12.09	852.60
2012 04 17 12	48384.00	0.00	446.35	0.00	12.11	12.11	1176.78
2012 04 18 12	48384.00	0.00	509.40	0.00	14.63	14.63	1253.96
2012 04 19 12	48729.60	0.00	483.86	0.00	10.46	10.46	814.34
2012 04 20 12	48729.60	0.00	482.88	0.00	8.79	8.79	734.62
2012 04 21 12	49075.20	0.07	487.05	0.00	9.94	9.94	940.01
2012 04 22 12	49075.20	0.83	365.92	0.00	11.05	11.05	1174.40
2012 04 23 12	49420.80	11.87	177.12	0.00	10.10	10.10	1148.44
2012 04 24 12	49420.80	59.87	171.14	0.00	8.73	8.73	1085.56
2012 04 25 12	49766.40	9.43	353.79	0.00	10.73	10.73	1128.35
2012 04 26 12	49766.40	0.01	512.85	0.00	8.88	8.88	896.30
2012 04 27 12	50112.00	0.03	445.89	0.00	8.68	8.68	768.46
2012 04 28 12	50112.00	20.35	152.68	0.00	7.30	7.30	896.52
2012 04 29 12	50457.60	0.00	454.93	0.00	2.41	2.41	443.75
2012 04 30 12	50457.60	0.00	525.91	0.00	2.63	2.63	389.27
2012 05 01 12	50803.20	0.00	531.69	0.00	4.06	4.06	487.45
2012 05 02 12	50803.20	8.22	207.65	0.00	5.53	5.53	730.84
2012 05 03 12	51148.80	0.64	192.10	0.00	6.39	6.39	850.93
2012 05 04 12	51148.80	0.00	396.52	0.00	8.93	8.93	910.54
2012 05 05 12	51412.46	3.84	270.57	0.00	9.22	9.22	983.35
2012 05 06 12	51494.40	1.97	379.59	0.00	10.05	10.05	1053.65
2012 05 07 12	51641.93	0.00	454.17	0.00	9.98	9.98	828.91
2012 05 08 12	51840.00	0.00	535.54	0.00	9.87	9.87	653.88
2012 05 09 12	51862.40	6.23	288.68	0.00	8.80	8.80	819.47
2012 05 10 12	52185.60	7.52	190.99	0.00	10.10	10.10	1163.88
2012 05 11 12	52185.60	55.37	138.99	0.00	11.99	11.99	1362.89
2012 05 12 12	52449.26	0.71	353.67	0.00	11.69	11.69	1075.11
2012 05 13 12	52531.20	0.00	463.90	0.00	11.57	11.57	835.61
2012 05 14 12	52646.81	0.02	234.95	0.00	10.35	10.35	894.25
2012 05 15 12	52876.80	0.95	365.14	0.00	12.80	12.80	1172.76
2012 05 16 12	52876.80	3.51	235.60	0.00	13.99	13.99	1457.87
2012 05 17 12	53075.75	25.00	245.07	0.00	14.14	14.14	1520.30
2012 05 18 12	53222.40	6.30	517.53	0.00	14.11	14.11	1194.78
2012 05 19 12	53244.80	0.00	526.28	0.00	11.02	11.02	812.42
2012 05 20 12	53558.12	0.00	478.42	0.00	14.21	14.21	1073.06
2012 05 21 12	53568.00	0.00	508.46	0.00	17.78	17.78	1308.94
2012 05 22 12	53590.40	0.00	517.84	0.00	15.80	15.80	1312.75
2012 05 23 12	53903.73	3.15	247.12	0.00	14.80	14.80	1549.87
2012 05 24 12	53913.60	4.25	185.32	0.00	16.56	16.56	1718.89
2012 05 25 12	53936.00	0.21	505.27	0.00	17.36	17.36	1621.63
2012 05 26 12	54112.55	0.00	345.38	0.00	13.95	13.95	1414.76
2012 05 27 12	54259.20	0.43	437.03	0.00	18.79	18.79	1746.22
2012 05 28 12	54259.20	0.00	514.06	0.00	15.64	15.64	1098.25
2012 05 29 12	54374.81	0.75	198.22	0.00	14.10	14.10	1213.51
2012 05 30 12	54594.93	11.03	196.39	0.00	12.46	12.46	1249.26
2012 05 31 12	54604.80	11.34	337.78	0.00	14.17	14.17	1462.54
2012 06 01 12	54604.80	0.54	394.37	0.00	16.84	16.84	1670.34
2012 06 02 12	54683.51	0.99	461.83	0.00	14.34	14.34	1183.47
2012 06 03 12	54803.75	0.05	323.18	0.00	14.09	14.09	1204.14
2012 06 04 12	54950.40	14.18	135.83	0.00	11.74	11.74	1243.90
2012 06 05 12	54950.40	24.23	270.74	0.00	11.03	11.03	1134.91
2012 06 06 12	54950.40	1.41	180.52	0.00	10.26	10.26	1092.87
2012 06 07 12	55029.11	0.20	248.28	0.00	11.33	11.33	1121.12
2012 06 08 12	55097.93	0.60	279.32	0.00	11.49	11.49	1151.24
2012 06 09 12	55214.06	0.55	501.38	0.00	13.45	13.45	1201.93
2012 06 10 12	55296.00	3.29	453.18	0.00	14.71	14.71	1297.89
2012 06 11 12	55296.00	0.00	431.84	0.00	15.68	15.68	1312.82
2012 06 12 12	55296.00	0.00	512.90	0.00	15.97	15.97	1462.46
2012 06 13 12	55296.00	0.00	317.40	0.00	14.95	14.95	1420.90
2012 06 14 12	55296.00	6.55	165.35	0.00	14.30	14.30	1475.27
2012 06 15 12	55318.40	0.01	519.54	0.00	16.70	16.70	1478.91
2012 06 16 12	55374.71	0.00	464.30	0.00	16.09	16.09	1327.87
2012 06 17 12	55374.71	0.00	483.77	0.00	15.48	15.48	1341.16
2012 06 18 12	55411.61	0.00	508.92	0.00	14.43	14.43	1268.72
2012 06 19 12	55411.61	0.00	519.60	0.00	12.85	12.85	1214.03
2012 06 20 12	55411.61	0.00	519.88	0.00	14.14	14.14	1402.08
2012 06 21 12	55411.61	0.00	395.65	0.00	20.21	20.21	2033.40
2012 06 22 12	55411.61	1.13	356.79	0.00	22.77	22.77	2129.54
2012 06 23 12	55411.61	5.15	409.53	0.00	21.81	21.81	2221.42
2012 06 24 12	55374.71	6.67	290.62	0.00	19.18	19.18	2008.90
2012 06 25 12	55318.40	24.50	340.77	0.00	18.07	18.07	1762.07
2012 06 26 12	55296.00	1.40	417.01	0.00	19.26	19.26	1815.00
2012 06 27 12	55296.00	43.27	290.78	0.00	16.41	16.41	1740.46
2012 06 28 12	55296.00	10.95	272.90	0.00	15.68	15.68	1651.66
2012 06 29 12	55296.00	0.86	373.68	0.00	17.38	17.38	1640.49
2012 06 30 12	55296.00	1.17	458.83	0.00	19.56	19.56	1879.59
2012 07 01 12	55286.12	0.77	494.94	0.00	21.68	21.68	2110.29
2012 07 02 12	55149.35	0.39	423.75	0.00	21.81	21.81	2018.89
2012 07 03 12	55066.01	1.06	402.64	0.00	20.61	20.61	1852.17
2012 07 04 12	54972.80	0.26	441.50	0.00	19.64	19.64	1759.75
2012 07 05 12	54950.40	0.49	308.41	0.00	19.77	19.77	1886.14
2012 07 06 12	54950.40	0.68	279.86	0.00	19.63	19.63	2022.60
2012 07 07 12	54940.52	0.00	424.12	0.00	22.55	22.55	2217.84
2012 07 08 12	54752.33	10.60	356.11	0.00	23.45	23.45	2399.97
2012 07 09 12	54627.19	0.00	427.80	0.00	19.88	19.88	1813.36
2012 07 10 12	54604.80	0.00	496.99	0.00	17.62	17.62	1407.59
2012 07 11 12	54604.80	0.00	489.11	0.00	17.36	17.36	1368.66
2012 07 12 12	54458.15	0.00	449.61	0.00	18.65	18.65	1509.80
2012 07 13 12	54281.60	0.00	475.48	0.00	19.76	19.76	1851.49
2012 07 14 12	54259.20	0.00	426.20	0.00	21.19	21.19	2035.48
2012 07 15 12	54249.32	0.02	462.30	0.00	23.59	23.59	2287.31
2012 07 16 12	54029.21	0.00	470.66	0.00	25.00	25.00	2501.55
2012 07 17 12	53913.60	0.01	304.14	0.00	21.36	21.36	2277.38
2012 07 18 12	53913.60	3.69	245.46	0.00	21.86	21.86	2369.30
2012 07 19 12	53715.53	1.05	466.24	0.00	22.49	22.49	2141.52
2012 07 20 12	53568.00	0.00	433.32	0.00	18.42	18.42	1567.58
2012 07 21 12	53568.00	0.00	473.78	0.00	16.48	16.48	1382.62
2012 07 22 12	53369.93	0.00	469.12	0.00	19.21	19.21	1636.13
2012 07 23 12	53222.40	0.00	283.21	0.00	18.35	18.35	1756.86
2012 07 24 12	53222.40	0.00	257.65	0.00	19.78	19.78	1999.73
2012 07 25 12	52955.51	11.26	340.53	0.00	20.43	20.43	2069.55
2012 07 26 12	52876.80	0.03	430.16	0.00	18.83	18.83	1628.07
2012 07 27 12	52794.86	0.05	168.16	0.00	17.59	17.59	1578.48
2012 07 28 12	52531.20	0.32	199.16	0.00	19.28	19.28	1947.10
2012 07 29 12	52531.20	0.75	455.11	0.00	21.47	21.47	1957.02
2012 07 30 12	52301.21	1.60	212.56	0.00	20.13	20.13	2001.13
2012 07 31 12	52185.60	0.01	476.25	0.00	19.89	19.89	1913.16
2012 08 01 12	52103.66	0.00	474.49	0.00	20.67	20.67	2029.69
2012 08 02 12	51840.00	14.02	314.25	0.00	18.33	18.33	1901.25
2012 08 03 12	51840.00	3.34	444.21	0.00	20.73	20.73	2156.87
2012 08 04 12	51494.40	0.00	456.84	0.00	22.14	22.14	2307.93
2012 08 05 12	51494.40	0.00	493.67	0.00	24.12	24.12	2256.27
2012 08 06 12	51227.51	0.00	495.77	0.00	21.94	21.94	2302.42
2012 08 07 12	51148.80	0.00	478.59	0.00	22.81	22.81	2240.87
2012 08 08 12	50918.81	0.00	506.95	0.00	20.30	20.30	1743.74
2012 08 09 12	50803.20	0.00	494.41	0.00	20.15	20.15	1873.57
2012 08 10 12	50605.13	0.45	489.30	0.00	21.44	21.44	2060.50
2012 08 11 12	50457.60	0.71	369.97	0.00	20.54	20.54	2149.70
2012 08 12 12	50310.95	8.32	402.32	0.00	20.98	20.98	2231.51
2012 08 13 12	50112.00	1.09	295.27	0.00	21.38	21.38	2299.54
2012 08 14 12	50030.06	0.02	373.69	0.00	22.06	22.06	2294.85
2012 08 15 12	49766.40	0.00	326.11	0.00	22.50	22.50	2171.77
2012 08 16 12	49684.46	0.83	357.49	0.00	22.13	22.13	2184.31
2012 08 17 12	49420.80	49.84	209.86	0.00	19.01	19.01	2028.05
2012 08 18 12	49338.86	0.34	472.58	0.00	20.43	20.43	2004.93
2012 08 19 12	49075.20	0.00	291.66	0.00	20.99	20.99	2047.13
2012 08 20 12	48993.26	0.00	449.38	0.00	19.76	19.76	1756.62
2012 08 21 12	48729.60	0.00	488.57	0.00	19.33	19.33	1686.24
2012 08 22 12	48582.95	0.15	367.21	0.00	18.97	18.97	1731.56
2012 08 23 12	48384.00	0.00	472.36	0.00	19.93	19.93	1689.03
2012 08 24 12	48185.93	0.00	479.24	0.00	19.07	19.07	1729.31
2012 08 25 12	48038.40	0.29	485.16	0.00	20.09	20.09	1678.95
2012 08 26 12	47715.19	0.00	463.96	0.00	19.85	19.85	1579.09
2012 08 27 12	47692.80	0.00	464.67	0.00	19.14	19.14	1733.84
2012 08 28 12	47347.20	0.00	471.04	0.00	19.68	19.68	1812.12
2012 08 29 12	47347.20	7.91	342.81	0.00	20.39	20.39	1985.86
2012 08 30 12	47001.60	0.05	481.25	0.00	15.61	15.61	1297.54
2012 08 31 12	47001.60	0.00	466.88	0.00	17.67	17.67	1460.52
2012 09 01 12	46656.00	0.00	234.79	0.00	19.50	19.50	1740.84
2012 09 02 12	46656.00	0.00	458.89	0.00	18.44	18.44	1530.98
2012 09 03 12	46310.40	1.95	183.61	0.00	14.62	14.62	1257.18
2012 09 04 12	46310.40	0.10	439.48	0.00	15.62	15.62	1398.90
2012 09 05 12	45964.80	2.21	374.81	0.00	17.13	17.13	1616.61
2012 09 06 12	45734.81	82.52	178.76	0.00	17.65	17.65	1889.93
2012 09 07 12	45619.20	0.04	391.36	0.00	18.81	18.81	1842.53
2012 09 08 12	45273.60	0.26	426.86	0.00	19.89	19.89	1968.69
2012 09 09 12	45273.60	0.21	394.71	0.00	19.71	19.71	2098.34
2012 09 10 12	44928.00	5.02	260.59	0.00	19.02	19.02	1935.67
2012 09 11 12	44928.00	1.23	338.09	0.00	15.55	15.55	1402.17
2012 09 12 12	44582.40	0.00	449.49	0.00	14.05	14.05	1145.56
2012 09 13 12	44582.40	0.00	435.51	0.00	14.34	14.34	1211.03
2012 09 14 12	44236.80	0.00	423.82	0.00	16.88	16.88	1571.24
2012 09 15 12	44090.15	0.00	432.48	0.00	17.55	17.55	1738.52
2012 09 16 12	43891.20	0.24	380.89	0.00	17.12	17.12	1648.95
2012 09 17 12	43545.60	0.00	412.06	0.00	10.52	10.52	940.00
2012 09 18 12	43545.60	0.00	434.39	0.00	10.22	10.22	928.79
2012 09 19 12	43200.00	0.05	369.02	0.00	14.27	14.27	1387.75
2012 09 20 12	43200.00	20.22	208.21	0.00	17.36	17.36	1775.26
2012 09 21 12	42854.40	0.01	433.76	0.00	10.52	10.52	927.76
2012 09 22 12	42854.40	0.38	374.75	0.00	12.16	12.16	1085.26
2012 09 23 12	42508.80	2.83	236.64	0.00	16.78	16.78	1760.31
2012 09 24 12	42361.27	1.55	342.30	0.00	17.35	17.35	1720.97
2012 09 25 12	42163.20	0.00	411.62	0.00	11.71	11.71	972.00
2012 09 26 12	41817.60	0.00	414.74	0.00	11.79	11.79	1003.52
2012 09 27 12	41817.60	0.95	152.51	0.00	13.76	13.76	1419.70
2012 09 28 12	41472.00	0.00	354.57	0.00	13.77	13.77	1245.34
2012 09 29 12	41472.00	1.70	385.41	0.00	9.51	9.51	844.47
2012 09 30 12	41126.40	44.53	153.04	0.00	11.13	11.13	1233.24
2012 10 01 12	41126.40	56.89	185.33	0.00	15.15	15.15	1649.60
2012 10 02 12	40780.80	3.32	160.69	0.00	13.55	13.55	1428.70
2012 10 03 12	40665.19	0.10	382.17	0.00	14.94	14.94	1392.15
2012 10 04 12	40435.20	0.00	245.12	0.00	17.11	17.11	1518.11
2012 10 05 12	40089.60	6.36	150.75	0.00	15.79	15.79	1391.39
2012 10 06 12	40089.60	6.98	245.26	0.00	14.25	14.25	1446.32
2012 10 07 12	39744.00	1.30	330.42	0.00	16.37	16.37	1687.44
2012 10 08 12	39744.00	9.52	308.24	0.00	12.62	12.62	1140.80
2012 10 09 12	39398.40	13.12	268.60	0.00	10.11	10.11	995.53
2012 10 10 12	39398.40	0.00	376.58	0.00	8.91	8.91	783.96
2012 10 11 12	39052.80	5.19	309.13	0.00	9.36	9.36	1045.92
2012 10 12 12	39052.80	10.96	351.81	0.00	10.09	10.09	944.71
2012 10 13 12	38707.20	2.47	128.94	0.00	6.55	6.55	751.51
2012 10 14 12	38684.81	0.01	281.39	0.00	2.90	2.90	477.88
2012 10 15 12	38361.60	4.46	89.17	0.00	6.18	6.18	832.02
2012 10 16 12	38245.99	0.24	320.81	0.00	14.65	14.65	1515.45
2012 10 17 12	38016.00	15.24	91.90	0.00	13.45	13.45	1468.92
2012 10 18 12	37817.05	0.02	358.54	0.00	6.90	6.90	738.73
2012 10 19 12	37670.40	0.01	258.17	0.00	8.36	8.36	799.85
2012 10 20 12	37406.74	0.14	326.67	0.00	10.52	10.52	1116.93
2012 10 21 12	37324.80	26.48	186.83	0.00	15.79	15.79	1696.00
2012 10 22 12	37061.14	0.00	285.49	0.00	13.31	13.31	1301.87
2012 10 23 12	36979.20	0.00	235.64	0.00	10.00	10.00	949.99
2012 10 24 12	36715.54	0.12	300.54	0.00	8.11	8.11	737.54
2012 10 25 12	36633.60	0.00	238.89	0.00	4.10	4.10	605.45
2012 10 26 12	36369.94	0.00	337.38	0.00	4.41	4.41	547.64
2012 10 27 12	36288.00	0.00	232.29	0.00	7.57	7.57	756.47
2012 10 28 12	36089.05	0.00	301.99	0.00	12.00	12.00	1080.08
2012 10 29 12	35942.40	0.00	308.55	0.00	10.11	10.11	1043.49
2012 10 30 12	35794.87	0.57	241.35	0.00	13.53	13.53	1347.76
2012 10 31 12	35596.80	33.91	223.72	0.00	15.31	15.31	1580.15
2012 11 01 12	35481.19	16.55	247.69	0.00	15.42	15.42	1574.96
2012 11 02 12	35251.20	3.09	137.96	0.00	11.33	11.33	1251.77
2012 11 03 12	35228.81	2.26	132.76	0.00	8.23	8.23	971.07
2012 11 04 12	34905.60	0.00	172.99	0.00	8.07	8.07	925.99
2012 11 05 12	34905.60	0.00	237.79	0.00	6.28	6.28	744.07
2012 11 06 12	34560.00	0.01	230.17	0.00	3.32	3.32	557.65
2012 11 07 12	34560.00	0.07	285.21	0.00	0.18	0.18	358.96
2012 11 08 12	34296.34	0.00	324.73	0.00	-0.17	-0.17	351.76
2012 11 09 12	34214.40	20.93	97.37	0.00	2.43	2.43	652.24
2012 11 10 12	34098.79	13.66	156.20	0.00	3.31	3.31	672.40
2012 11 11 12	33868.80	0.00	312.53	0.00	1.41	1.41	503.69
2012 11 12 12	33868.80	0.00	129.36	0.00	1.70	1.70	506.48
2012 11 13 12	33605.14	0.00	301.22	0.00	8.65	8.65	1012.91
2012 11 14 12	33523.20	8.59	171.51	0.00	12.45	12.45	1349.31
2012 11 15 12	33444.49	1.58	308.92	0.00	3.67	3.67	605.00
2012 11 16 12	33177.60	0.00	309.01	0.00	1.26	1.26	551.98
2012 11 17 12	33177.60	0.00	280.27	0.00	1.26	1.26	559.96
2012 11 18 12	33030.07	0.00	298.85	0.00	0.55	0.55	468.31
2012 11 19 12	32832.00	0.00	300.39	0.00	-0.27	-0.27	363.54
2012 11 20 12	32832.00	0.00	295.40	0.00	1.27	1.27	483.82
2012 11 21 12	32684.47	0.00	292.87	0.00	1.34	1.34	522.93
2012 11 22 12	32486.40	0.00	204.28	0.00	2.13	2.13	634.36
2012 11 23 12	32486.40	0.00	274.19	0.00	3.16	3.16	704.62
2012 11 24 12	32370.79	0.02	276.08	0.00	4.01	4.01	768.55
2012 11 25 12	32150.68	2.20	125.64	0.00	4.71	4.71	810.88
2012 11 26 12	32140.80	0.12	188.80	0.00	0.00	0.00	394.67
2012 11 27 12	32118.40	0.00	261.59	0.00	-1.73	-1.73	269.36
2012 11 28 12	31941.85	0.00	171.44	0.00	-2.70	-2.70	263.84
2012 11 29 12	31795.20	0.00	174.93	0.00	-1.01	-1.01	387.01
2012 11 30 12	31795.20	0.00	250.65	0.00	-1.52	-1.52	324.76
2012 12 01 12	31772.80	0.08	271.85	0.00	-3.99	-3.99	240.28
2012 12 02 12	31647.67	0.00	214.58	0.00	-6.96	-6.96	251.30
2012 12 03 12	31459.48	0.50	69.59	0.00	2.64	2.64	694.65
2012 12 04 12	31449.60	10.24	185.95	0.00	7.19	7.19	914.05
2012 12 05 12	31449.60	0.00	246.04	0.00	2.37	2.37	651.42
2012 12 06 12	31427.20	4.51	128.93	0.00	7.41	7.41	928.69
2012 12 07 12	31333.99	0.01	251.81	0.00	0.18	0.18	403.11
2012 12 08 12	31250.65	0.10	210.30	0.00	-0.36	-0.36	453.90
2012 12 09 12	31113.88	5.60	82.96	0.00	3.31	3.31	746.07
2012 12 10 12	31104.00	0.00	235.98	0.00	3.30	3.30	668.72
2012 12 11 12	31104.00	11.99	60.85	0.00	1.71	1.71	626.19
2012 12 12 12	31104.00	5.93	106.92	0.00	3.84	3.84	729.57
2012 12 13 12	31104.00	0.00	244.37	0.00	-3.20	-3.20	334.47
2012 12 14 12	31104.00	0.00	165.87	0.00	-1.36	-1.36	396.06
2012 12 15 12	31081.60	0.00	123.18	0.00	0.31	0.31	500.83
2012 12 16 12	31025.29	0.00	248.84	0.00	-3.22	-3.22	388.34
2012 12 17 12	30988.39	0.00	243.24	0.00	-9.22	-9.22	225.45
2012 12 18 12	30988.39	0.87	95.10	0.00	-2.81	-2.81	420.08
2012 12 19 12	30988.39	13.88	73.27	0.00	2.46	2.46	670.84
2012 12 20 12	30988.39	13.12	66.73	0.00	2.06	2.06	646.77
2012 12 21 12	30988.39	3.32	177.94	0.00	-0.23	-0.23	535.20
2012 12 22 12	30988.39	16.32	151.45	0.00	0.25	0.25	593.96
2012 12 23 12	31025.29	11.51	98.15	0.00	3.92	3.92	732.90
2012 12 24 12	31025.29	0.34	161.27	0.00	-3.56	-3.56	357.55
2012 12 25 12	31081.60	0.00	182.74	0.00	-4.97	-4.97	265.81
2012 12 26 12	31104.00	0.11	96.06	0.00	-6.19	-6.19	286.05
2012 12 27 12	31104.00	0.00	169.71	0.00	-4.86	-4.86	324.68
2012 12 28 12	31104.00	5.84	80.85	0.00	-0.86	-0.86	510.36
2012 12 29 12	31104.00	7.62	90.77	0.00	-1.67	-1.67	465.87
2012 12 30 12	31104.00	1.15	226.07	0.00	-5.62	-5.62	339.41
2012 12 31 12	31144.97	10.46	175.98	0.00	-4.26	-4.26	397.36
2013 01 01 12	31185.94	0.00	184.06	0.00	-5.47	-5.47	326.57
2013 01 02 12	31302.07	0.00	216.89	0.00	-11.98	-11.98	154.71
2013 01 03 12	31370.89	0.00	226.40	0.00	-14.11	-14.11	156.52
2013 01 04 12	31449.60	0.00	113.83	0.00	-8.79	-8.79	283.26
2013 01 05 12	31449.60	0.00	175.14	0.00	-2.41	-2.41	410.51
2013 01 06 12	31449.60	1.52	67.32	0.00	-7.10	-7.10	307.69
2013 01 07 12	31596.25	0.00	253.69	0.00	-7.57	-7.57	288.09
2013 01 08 12	31716.49	0.00	230.20	0.00	-4.13	-4.13	418.70
2013 01 09 12	31795.20	0.08	258.10	0.00	-1.73	-1.73	486.04
2013 01 10 12	31795.20	0.38	161.15	0.00	1.09	1.09	554.19
2013 01 11 12	31805.08	0.00	257.90	0.00	-3.34	-3.34	375.33
2013 01 12 12	32025.19	0.00	116.93	0.00	-0.11	-0.11	526.24
2013 01 13 12	32140.80	0.10	245.19	0.00	1.43	1.43	640.57
2013 01 14 12	32140.80	0.30	199.65	0.00	3.95	3.95	743.31
2013 01 15 12	32287.45	0.00	214.91	0.00	-0.98	-0.98	408.24
2013 01 16 12	32464.00	7.87	72.27	0.00	-1.66	-1.66	433.07
2013 01 17 12	32486.40	0.40	139.87	0.00	-0.78	-0.78	520.22
2013 01 18 12	32496.28	0.10	287.91	0.00	-12.41	-12.41	166.47
2013 01 19 12	32809.60	3.60	58.66	0.00	-6.70	-6.70	343.18
2013 01 20 12	32832.00	1.96	216.07	0.00	2.18	2.18	634.58
2013 01 21 12	32841.88	0.00	296.94	0.00	-7.70	-7.70	217.35
2013 01 22 12	33155.20	0.00	123.14	0.00	-10.65	-10.65	207.80
2013 01 23 12	33177.60	0.01	258.21	0.00	-14.85	-14.85	130.33
2013 01 24 12	33324.25	0.07	234.33	0.00	-18.32	-18.32	100.79
2013 01 25 12	33523.20	0.00	302.99	0.00	-15.65	-15.65	130.48
2013 01 26 12	33523.20	0.00	225.47	0.00	-13.58	-13.58	164.34
2013 01 27 12	33753.19	0.00	295.22	0.00	-12.44	-12.44	172.09
2013 01 28 12	33868.80	0.00	305.18	0.00	-10.96	-10.96	212.66
2013 01 29 12	33950.74	0.00	252.86	0.00	-5.56	-5.56	335.53
2013 01 30 12	34214.40	2.25	161.63	0.00	0.94	0.94	618.43
2013 01 31 12	34214.40	11.63	119.35	0.00	7.03	7.03	917.90
2013 02 01 12	34481.29	0.09	230.44	0.00	-3.19	-3.19	212.23
2013 02 02 12	34560.00	0.10	277.35	0.00	-9.75	-9.75	154.93
2013 02 03 12	34758.07	1.26	137.79	0.00	-5.81	-5.81	338.73
2013 02 04 12	34905.60	0.03	236.99	0.00	-7.08	-7.08	278.43
2013 02 05 12	34987.54	0.07	362.47	0.00	-11.59	-11.59	182.13
2013 02 06 12	35251.20	0.69	153.04	0.00	-9.59	-9.59	273.56
2013 02 07 12	35251.20	0.00	332.89	0.00	-12.44	-12.44	175.51
2013 02 08 12	35596.80	0.01	226.88	0.00	-13.87	-13.87	175.17
2013 02 09 12	35596.80	20.01	131.33	0.00	-9.75	-9.75	248.81
2013 02 10 12	35942.40	0.04	365.82	0.00	-7.93	-7.93	264.09
2013 02 11 12	35942.40	8.31	242.19	0.00	-5.84	-5.84	360.26
2013 02 12 12	36288.00	1.22	148.84	0.00	1.09	1.09	622.83
2013 02 13 12	36288.00	0.00	182.10	0.00	-0.42	-0.42	523.33
2013 02 14 12	36633.60	0.00	204.02	0.00	-0.78	-0.78	487.95
2013 02 15 12	36633.60	0.00	151.62	0.00	-0.04	-0.04	516.20
2013 02 16 12	36979.20	2.49	102.37	0.00	0.96	0.96	622.37
2013 02 17 12	36979.20	4.11	158.99	0.00	-1.20	-1.20	514.12
2013 02 18 12	37324.80	0.54	392.24	0.00	-6.71	-6.71	290.96
2013 02 19 12	37324.80	0.00	304.72	0.00	-5.78	-5.78	327.31
2013 02 20 12	37670.40	17.29	225.95	0.00	1.32	1.32	612.66
2013 02 21 12	37670.40	0.00	183.34	0.00	-1.65	-1.65	444.97
2013 02 22 12	38016.00	0.00	404.18	0.00	-1.77	-1.77	413.78
2013 02 23 12	38016.00	0.10	268.91	0.00	-2.36	-2.36	438.11
2013 02 24 12	38361.60	2.43	164.82	0.00	-0.87	-0.87	512.05
2013 02 25 12	38361.60	0.00	307.69	0.00	-1.74	-1.74	425.30
2013 02 26 12	38707.20	0.00	417.65	0.00	-0.71	-0.71	452.96
2013 02 27 12	38707.20	0.98	381.85	0.00	0.30	0.30	504.34
2013 02 28 12	39052.80	8.85	157.73	0.00	0.54	0.54	571.98
2013 03 01 12	39062.68	6.73	251.13	0.00	-0.00	-0.00	548.88
2013 03 02 12	39398.40	0.98	96.01	0.00	0.13	0.13	569.81
2013 03 03 12	39628.39	0.14	125.86	0.00	0.48	0.48	597.32
2013 03 04 12	39744.00	4.27	218.33	0.00	1.00	1.00	592.69
2013 03 05 12	40089.60	2.21	165.59	0.00	1.45	1.45	603.32
2013 03 06 12	40089.60	0.40	250.47	0.00	0.96	0.96	540.25
2013 03 07 12	40435.20	0.00	430.02	0.00	0.79	0.79	483.08
2013 03 08 12	40435.20	0.00	413.16	0.00	0.43	0.43	462.66
2013 03 09 12	40780.80	0.00	485.65	0.00	0.30	0.30	431.72
2013 03 10 12	40780.80	0.00	491.95	0.00	0.12	0.12	479.34
2013 03 11 12	41126.40	0.00	296.02	0.00	2.28	2.28	614.01
2013 03 12 12	41126.40	0.02	268.20	0.00	4.69	4.69	778.39
2013 03 13 12	41472.00	41.25	158.04	0.00	7.44	7.44	959.72
2013 03 14 12	41817.60	0.26	426.37	0.00	2.47	2.47	513.36
2013 03 15 12	41817.60	0.14	378.04	0.00	-1.76	-1.76	336.43
2013 03 16 12	42163.20	0.20	442.50	0.00	-1.15	-1.15	284.22
2013 03 17 12	42163.20	0.00	297.34	0.00	-3.64	-3.64	191.06
2013 03 18 12	42508.80	0.00	529.26	0.00	-6.98	-6.98	151.28
2013 03 19 12	42508.80	11.60	210.20	0.00	-3.57	-3.57	290.75
2013 03 20 12	42854.40	10.81	250.30	0.00	-3.83	-3.83	394.05
2013 03 21 12	42854.40	0.00	532.74	0.00	-0.21	-0.21	412.73
2013 03 22 12	43200.00	0.00	366.72	0.00	-1.01	-1.01	415.33
2013 03 23 12	43545.60	0.00	288.27	0.00	-0.79	-0.79	421.16
2013 03 24 12	43545.60	0.00	349.32	0.00	1.11	1.11	516.00
2013 03 25 12	43891.20	0.00	263.69	0.00	2.12	2.12	575.95
2013 03 26 12	43891.20	0.14	393.14	0.00	2.03	2.03	548.56
2013 03 27 12	44236.80	4.35	217.27	0.00	1.91	1.91	590.68
2013 03 28 12	44236.80	0.38	320.24	0.00	3.07	3.07	584.12
2013 03 29 12	44582.40	0.08	254.11	0.00	4.04	4.04	582.48
2013 03 30 12	44582.40	0.00	534.81	0.00	3.89	3.89	497.44
2013 03 31 12	44928.00	0.00	553.77	0.00	4.30	4.30	428.16
2013 04 01 12	45273.60	7.91	338.42	0.00	5.29	5.29	778.11
2013 04 02 12	45273.60	9.98	374.35	0.00	0.87	0.87	399.11
2013 04 03 12	45619.20	0.29	268.85	0.00	-1.87	-1.87	208.44
2013 04 04 12	45619.20	0.00	478.18	0.00	0.27	0.27	316.33
2013 04 05 12	45964.80	0.00	468.88	0.00	3.65	3.65	595.91
2013 04 06 12	45964.80	0.00	497.71	0.00	0.47	0.47	375.71
2013 04 07 12	46310.40	0.00	208.97	0.00	-0.32	-0.32	361.28
