  44.98
 613.00
 913874993
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
2004 10 10 12	39398.40	0.00	298.89	0.00	12.46	12.46	915.38
2004 10 11 12	39052.80	0.75	164.07	0.00	10.07	10.07	891.33
2004 10 12 12	39002.34	6.38	110.02	0.00	7.78	7.78	824.94
2004 10 13 12	38707.20	1.66	232.95	0.00	6.61	6.61	720.39
2004 10 14 12	38519.05	0.58	258.43	0.00	7.57	7.57	639.43
2004 10 15 12	38361.60	36.17	233.16	0.00	9.17	9.17	745.87
2004 10 16 12	38049.11	14.88	113.82	0.00	10.42	10.42	927.46
2004 10 17 12	38016.00	2.15	206.23	0.00	7.48	7.48	735.18
2004 10 18 12	37670.40	0.19	268.44	0.00	6.12	6.12	621.86
2004 10 19 12	37670.40	0.00	287.52	0.00	2.74	2.74	478.52
2004 10 20 12	37324.80	0.00	303.69	0.00	2.44	2.44	444.09
2004 10 21 12	37324.80	0.03	264.93	0.00	1.84	1.84	424.30
2004 10 22 12	36979.20	0.01	251.96	0.00	1.59	1.59	477.82
2004 10 23 12	36979.20	0.00	164.16	0.00	3.61	3.61	601.83
2004 10 24 12	36633.60	0.00	227.63	0.00	3.84	3.84	599.66
2004 10 25 12	36633.60	0.00	175.96	0.00	4.79	4.79	653.10
2004 10 26 12	36288.00	0.00	172.36	0.00	4.46	4.46	639.68
2004 10 27 12	36288.00	0.00	262.34	0.00	4.21	4.21	554.96
2004 10 28 12	35942.40	0.00	278.26	0.00	2.77	2.77	458.07
2004 10 29 12	35942.40	0.37	248.34	0.00	1.15	1.15	393.03
2004 10 30 12	35601.88	5.76	251.64	0.00	0.52	0.52	376.06
2004 10 31 12	35596.80	3.03	243.39	0.00	2.38	2.38	480.53
2004 11 01 12	35284.31	0.77	230.03	0.00	7.05	7.05	679.96
2004 11 02 12	35251.20	5.73	162.25	0.00	2.97	2.97	555.29
2004 11 03 12	35063.05	2.02	150.44	0.00	1.68	1.68	512.43
2004 11 04 12	34905.60	15.79	165.76	0.00	0.46	0.46	462.65
2004 11 05 12	34788.34	4.67	172.60	0.00	1.39	1.39	479.70
2004 11 06 12	34560.00	0.46	154.64	0.00	1.30	1.30	489.84
2004 11 07 12	34559.36	0.09	233.52	0.00	1.88	1.88	484.31
2004 11 08 12	34214.40	0.01	215.45	0.00	1.77	1.77	451.29
2004 11 09 12	34214.40	0.00	224.06	0.00	-2.62	-2.62	316.96
2004 11 10 12	33901.91	0.00	235.87	0.00	-6.15	-6.15	239.19
2004 11 11 12	33868.80	0.00	235.80	0.00	-5.26	-5.26	261.17
2004 11 12 12	33818.34	0.00	236.23	0.00	-2.35	-2.35	307.64
2004 11 13 12	33523.20	0.00	216.74	0.00	-4.49	-4.49	272.90
2004 11 14 12	33523.20	0.00	225.01	0.00	-4.40	-4.40	280.94
2004 11 15 12	33272.90	0.00	232.04	0.00	-2.33	-2.33	323.72
2004 11 16 12	33177.60	0.00	227.73	0.00	0.01	0.01	369.06
2004 11 17 12	33168.39	0.00	230.69	0.00	-1.73	-1.73	319.63
2004 11 18 12	32837.08	0.03	221.52	0.00	-0.65	-0.65	379.88
2004 11 19 12	32832.00	0.01	152.09	0.00	3.35	3.35	550.98
2004 11 20 12	32781.54	1.38	158.10	0.00	0.73	0.73	434.34
2004 11 21 12	32491.48	0.42	134.59	0.00	0.08	0.08	433.37
2004 11 22 12	32486.40	0.02	111.85	0.00	0.17	0.17	467.26
2004 11 23 12	32477.19	0.94	171.31	0.00	-0.55	-0.55	412.97
2004 11 24 12	32173.90	24.78	156.74	0.00	0.71	0.71	448.06
2004 11 25 12	32140.80	9.83	116.62	0.00	3.75	3.75	567.46
2004 11 26 12	32140.16	0.91	220.43	0.00	0.67	0.67	363.63
2004 11 27 12	31952.65	3.02	168.33	0.00	-4.27	-4.27	276.87
2004 11 28 12	31795.20	46.69	208.17	0.00	-3.26	-3.26	334.96
2004 11 29 12	31795.20	12.19	211.26	0.00	1.71	1.71	485.48
2004 11 30 12	31785.99	4.09	182.49	0.00	-1.03	-1.03	400.34
2004 12 01 12	31607.05	21.09	197.28	0.00	-1.11	-1.11	396.96
2004 12 02 12	31454.68	5.37	179.22	0.00	0.40	0.40	447.32
2004 12 03 12	31449.60	1.64	179.85	0.00	-4.07	-4.07	309.61
2004 12 04 12	31449.60	0.47	194.33	0.00	-7.78	-7.78	226.72
2004 12 05 12	31440.39	0.03	242.63	0.00	-7.25	-7.25	206.80
2004 12 06 12	31261.45	0.74	233.56	0.00	-8.36	-8.36	167.14
2004 12 07 12	31137.10	13.70	178.72	0.00	-11.06	-11.06	166.19
2004 12 08 12	31104.00	3.76	186.89	0.00	-8.25	-8.25	234.66
2004 12 09 12	31104.00	0.70	197.94	0.00	-4.30	-4.30	308.94
2004 12 10 12	31104.00	20.78	175.95	0.00	-4.63	-4.63	317.46
2004 12 11 12	31103.35	5.97	125.33	0.00	-2.88	-2.88	394.12
2004 12 12 12	31094.79	0.32	120.33	0.00	-2.63	-2.63	408.77
2004 12 13 12	31053.54	0.58	143.53	0.00	-3.61	-3.61	357.49
2004 12 14 12	30986.74	0.14	246.34	0.00	-6.38	-6.38	243.49
2004 12 15 12	30915.85	0.00	257.16	0.00	-12.40	-12.40	135.06
2004 12 16 12	30853.70	0.02	247.41	0.00	-14.11	-14.11	114.19
2004 12 17 12	30791.50	0.05	247.88	0.00	-11.31	-11.31	126.37
2004 12 18 12	30791.50	0.07	259.53	0.00	-11.87	-11.87	106.75
2004 12 19 12	30791.50	1.49	226.12	0.00	-12.37	-12.37	116.31
2004 12 20 12	30791.50	0.41	261.33	0.00	-9.68	-9.68	141.25
2004 12 21 12	30791.50	0.01	269.94	0.00	-17.99	-17.99	74.52
2004 12 22 12	30791.50	1.60	252.55	0.00	-16.86	-16.86	95.06
2004 12 23 12	30853.70	29.07	233.83	0.00	-6.06	-6.06	237.14
2004 12 24 12	30853.70	7.63	280.26	0.00	-0.31	-0.31	318.06
2004 12 25 12	30915.85	0.16	257.50	0.00	-9.21	-9.21	160.63
2004 12 26 12	30986.74	2.39	216.00	0.00	-12.02	-12.02	139.17
2004 12 27 12	31053.54	0.63	191.07	0.00	-13.32	-13.32	138.53
2004 12 28 12	31094.79	0.01	242.84	0.00	-15.64	-15.64	115.38
2004 12 29 12	31104.00	0.04	256.98	0.00	-11.60	-11.60	139.74
2004 12 30 12	31104.00	0.16	264.22	0.00	-9.77	-9.77	146.57
2004 12 31 12	31104.00	0.39	262.92	0.00	-9.37	-9.37	168.48
2005 01 01 12	31104.00	0.45	252.65	0.00	-3.23	-3.23	265.90
2005 01 02 12	31109.08	5.13	244.26	0.00	-6.51	-6.51	191.00
2005 01 03 12	31199.30	1.34	285.38	0.00	-6.47	-6.47	229.57
2005 01 04 12	31332.34	0.00	212.17	0.00	-0.78	-0.78	395.45
2005 01 05 12	31448.96	0.45	235.30	0.00	-5.35	-5.35	262.94
2005 01 06 12	31449.60	5.32	199.02	0.00	-11.20	-11.20	167.85
2005 01 07 12	31449.60	1.57	227.36	0.00	-11.01	-11.01	176.42
2005 01 08 12	31544.90	1.10	197.94	0.00	-8.42	-8.42	211.78
2005 01 09 12	31744.74	0.40	236.71	0.00	-9.58	-9.58	179.53
2005 01 10 12	31795.20	1.04	232.96	0.00	-8.14	-8.14	197.08
2005 01 11 12	31795.20	0.72	267.04	0.00	-7.56	-7.56	187.15
2005 01 12 12	31828.31	5.07	238.70	0.00	-12.36	-12.36	133.05
2005 01 13 12	32090.34	6.07	236.46	0.00	-10.97	-10.97	181.40
2005 01 14 12	32140.80	3.84	254.63	0.00	-1.11	-1.11	322.87
2005 01 15 12	32140.80	0.76	291.84	0.00	-3.69	-3.69	205.12
2005 01 16 12	32298.25	1.71	239.27	0.00	-10.36	-10.36	143.83
2005 01 17 12	32486.40	0.46	240.70	0.00	-11.72	-11.72	146.37
2005 01 18 12	32486.40	0.19	273.19	0.00	-17.52	-17.52	81.45
2005 01 19 12	32643.85	3.90	251.61	0.00	-22.46	-22.46	50.68
2005 01 20 12	32832.00	1.03	325.46	0.00	-19.76	-19.76	58.00
2005 01 21 12	32832.00	0.04	309.15	0.00	-18.77	-18.77	57.27
2005 01 22 12	32989.45	0.55	253.50	0.00	-22.80	-22.80	46.38
2005 01 23 12	33177.60	0.14	318.83	0.00	-21.41	-21.41	56.56
2005 01 24 12	33177.60	0.02	290.28	0.00	-19.07	-19.07	72.85
2005 01 25 12	33472.74	0.91	270.96	0.00	-16.37	-16.37	88.39
2005 01 26 12	33523.20	0.48	240.96	0.00	-15.94	-15.94	92.29
2005 01 27 12	33556.31	0.07	341.13	0.00	-20.41	-20.41	56.54
2005 01 28 12	33868.80	0.00	344.46	0.00	-20.68	-20.68	54.01
2005 01 29 12	33868.80	0.00	350.59	0.00	-17.52	-17.52	77.97
2005 01 30 12	34163.94	0.00	351.78	0.00	-10.93	-10.93	125.80
2005 01 31 12	34214.40	0.00	361.26	0.00	-11.66	-11.66	109.34
2005 02 01 12	34309.70	0.00	366.67	0.00	-11.97	-11.97	102.32
2005 02 02 12	34560.00	0.00	369.92	0.00	-10.50	-10.50	109.03
2005 02 03 12	34565.08	0.00	374.26	0.00	-9.69	-9.69	119.88
2005 02 04 12	34905.60	0.00	371.82	0.00	-6.93	-6.93	171.38
2005 02 05 12	34905.60	0.00	365.38	0.00	-2.77	-2.77	252.63
2005 02 06 12	35250.56	0.00	368.56	0.00	-2.36	-2.36	261.08
2005 02 07 12	35251.20	0.07	335.19	0.00	-1.96	-1.96	273.31
2005 02 08 12	35587.59	2.83	297.79	0.00	-0.86	-0.86	332.03
2005 02 09 12	35596.80	8.62	184.97	0.00	1.18	1.18	473.29
2005 02 10 12	35891.94	15.78	211.36	0.00	-0.69	-0.69	410.09
2005 02 11 12	35942.40	4.45	227.98	0.00	-5.81	-5.81	269.91
2005 02 12 12	36170.73	0.24	224.15	0.00	-7.65	-7.65	232.92
2005 02 13 12	36288.00	0.10	319.64	0.00	-9.15	-9.15	169.29
2005 02 14 12	36516.34	12.12	329.84	0.00	-15.48	-15.48	85.75
2005 02 15 12	36633.60	3.85	333.66	0.00	-11.08	-11.08	157.13
2005 02 16 12	36861.94	6.71	271.31	0.00	-0.22	-0.22	375.96
2005 02 17 12	36979.20	1.76	390.38	0.00	-3.02	-3.02	261.45
2005 02 18 12	37274.34	0.02	403.00	0.00	-10.06	-10.06	133.61
2005 02 19 12	37324.80	0.01	394.28	0.00	-11.89	-11.89	111.46
2005 02 20 12	37661.19	0.33	337.71	0.00	-14.24	-14.24	100.89
2005 02 21 12	37670.40	3.81	300.18	0.00	-17.02	-17.02	91.38
2005 02 22 12	38015.36	1.32	258.35	0.00	-14.48	-14.48	128.46
2005 02 23 12	38016.00	0.09	363.52	0.00	-10.50	-10.50	155.65
2005 02 24 12	38361.60	0.00	438.47	0.00	-14.11	-14.11	94.69
2005 02 25 12	38361.60	0.00	432.66	0.00	-14.01	-14.01	91.02
2005 02 26 12	38707.20	0.00	454.67	0.00	-15.42	-15.42	72.96
2005 02 27 12	38707.20	0.00	451.95	0.00	-14.16	-14.16	90.43
2005 02 28 12	39052.80	2.52	323.62	0.00	-11.46	-11.46	136.05
2005 03 01 12	39052.80	5.07	343.56	0.00	-9.11	-9.11	171.39
2005 03 02 12	39398.40	1.19	280.66	0.00	-8.18	-8.18	199.77
2005 03 03 12	39431.50	0.01	387.47	0.00	-10.25	-10.25	162.81
2005 03 04 12	39744.00	0.00	354.71	0.00	-12.29	-12.29	141.33
2005 03 05 12	40039.14	0.00	412.61	0.00	-10.70	-10.70	159.19
2005 03 06 12	40089.60	0.06	415.01	0.00	-7.46	-7.46	190.82
2005 03 07 12	40435.20	4.51	372.85	0.00	-6.97	-6.97	184.89
2005 03 08 12	40435.20	19.57	314.96	0.00	-9.15	-9.15	167.76
2005 03 09 12	40780.80	4.97	424.45	0.00	-12.58	-12.58	118.41
2005 03 10 12	40780.80	0.12	417.14	0.00	-17.68	-17.68	72.81
2005 03 11 12	41126.40	3.67	407.98	0.00	-17.87	-17.87	66.58
2005 03 12 12	41126.40	4.41	399.69	0.00	-11.67	-11.67	122.05
2005 03 13 12	41472.00	0.91	451.75	0.00	-8.59	-8.59	173.72
2005 03 14 12	41808.39	0.43	403.72	0.00	-5.57	-5.57	234.52
2005 03 15 12	41817.60	0.17	383.00	0.00	-3.56	-3.56	294.69
2005 03 16 12	42163.20	0.03	367.68	0.00	-1.80	-1.80	330.99
2005 03 17 12	42163.20	0.00	463.34	0.00	-4.24	-4.24	246.39
2005 03 18 12	42508.80	0.00	523.18	0.00	-6.37	-6.37	185.86
2005 03 19 12	42508.80	0.00	515.30	0.00	-5.22	-5.22	218.89
2005 03 20 12	42854.40	0.00	488.23	0.00	-2.07	-2.07	273.06
2005 03 21 12	42854.40	0.00	541.85	0.00	-3.38	-3.38	219.72
2005 03 22 12	43200.00	0.00	540.25	0.00	-2.52	-2.52	232.66
2005 03 23 12	43545.60	0.00	526.14	0.00	-1.56	-1.56	278.72
2005 03 24 12	43545.60	0.00	447.22	0.00	-0.23	-0.23	342.24
2005 03 25 12	43891.20	0.01	459.33	0.00	-0.26	-0.26	312.00
2005 03 26 12	43891.20	0.00	552.89	0.00	-5.17	-5.17	188.08
2005 03 27 12	44236.80	1.72	494.79	0.00	-4.57	-4.57	194.33
2005 03 28 12	44236.80	19.65	439.10	0.00	-2.38	-2.38	259.92
2005 03 29 12	44582.40	5.11	350.06	0.00	-0.64	-0.64	380.89
2005 03 30 12	44591.61	0.02	440.64	0.00	1.09	1.09	418.90
2005 03 31 12	44928.00	0.30	435.83	0.00	2.50	2.50	406.29
2005 04 01 12	45273.60	1.98	469.21	0.00	3.68	3.68	453.52
2005 04 02 12	45273.60	39.44	236.19	0.00	2.54	2.54	531.06
2005 04 03 12	45619.20	36.28	257.70	0.00	2.15	2.15	550.64
2005 04 04 12	45619.20	8.45	276.58	0.00	2.78	2.78	564.09
2005 04 05 12	45964.80	0.43	298.81	0.00	2.14	2.14	536.76
2005 04 06 12	45964.80	0.22	369.76	0.00	2.42	2.42	512.27
2005 04 07 12	46310.40	0.66	441.06	0.00	5.63	5.63	548.76
2005 04 08 12	46319.61	0.16	493.05	0.00	5.39	5.39	537.34
2005 04 09 12	46656.00	0.00	540.71	0.00	3.69	3.69	455.51
2005 04 10 12	46968.50	0.00	578.07	0.00	3.22	3.22	400.95
2005 04 11 12	47001.60	0.05	476.26	0.00	2.61	2.61	391.96
2005 04 12 12	47347.20	0.58	358.11	0.00	0.77	0.77	407.65
2005 04 13 12	47347.20	0.16	396.52	0.00	-0.52	-0.52	401.79
2005 04 14 12	47692.80	0.00	542.00	0.00	1.30	1.30	387.65
2005 04 15 12	47692.80	0.00	600.32	0.00	0.22	0.22	309.40
2005 04 16 12	48038.40	0.00	606.99	0.00	2.08	2.08	327.24
2005 04 17 12	48038.40	0.00	612.34	0.00	5.32	5.32	387.05
2005 04 18 12	48384.00	0.00	605.49	0.00	7.77	7.77	458.67
2005 04 19 12	48384.64	0.73	537.03	0.00	6.52	6.52	470.03
2005 04 20 12	48729.60	8.17	474.21	0.00	9.16	9.16	525.38
2005 04 21 12	48738.81	2.12	592.80	0.00	6.86	6.86	454.46
2005 04 22 12	49075.20	3.62	455.31	0.00	1.78	1.78	380.96
2005 04 23 12	49125.66	13.76	454.99	0.00	3.46	3.46	461.69
2005 04 24 12	49420.80	35.74	353.96	0.00	4.80	4.80	601.23
2005 04 25 12	49538.06	11.27	360.87	0.00	6.79	6.79	655.17
2005 04 26 12	49766.40	2.83	411.02	0.00	3.27	3.27	506.35
2005 04 27 12	49883.66	26.71	464.78	0.00	5.51	5.51	553.13
2005 04 28 12	50112.00	21.49	333.11	0.00	5.85	5.85	631.69
2005 04 29 12	50229.27	4.77	276.09	0.00	3.11	3.11	565.05
2005 04 30 12	50457.60	10.05	450.61	0.00	3.66	3.66	518.83
2005 05 01 12	50508.06	3.97	449.33	0.00	5.78	5.78	571.33
2005 05 02 12	50803.20	0.84	385.56	0.00	4.96	4.96	584.01
2005 05 03 12	50812.41	0.16	524.64	0.00	5.81	5.81	566.64
2005 05 04 12	51148.80	0.01	577.36	0.00	4.06	4.06	477.78
2005 05 05 12	51149.44	0.00	583.34	0.00	3.73	3.73	465.99
2005 05 06 12	51494.40	0.92	531.68	0.00	4.77	4.77	500.93
2005 05 07 12	51494.40	10.95	441.40	0.00	6.06	6.06	585.55
2005 05 08 12	51834.92	3.36	250.45	0.00	4.84	4.84	656.04
2005 05 09 12	51840.00	0.15	333.23	0.00	5.26	5.26	681.92
2005 05 10 12	52028.15	0.00	590.25	0.00	8.03	8.03	683.14
2005 05 11 12	52185.60	1.36	470.73	0.00	11.52	11.52	751.05
2005 05 12 12	52236.06	0.37	597.10	0.00	11.47	11.47	673.37
2005 05 13 12	52531.20	0.00	507.19	0.00	4.51	4.51	512.24
2005 05 14 12	52531.20	2.11	456.70	0.00	4.25	4.25	521.79
2005 05 15 12	52843.69	6.60	447.20	0.00	7.36	7.36	640.60
2005 05 16 12	52876.80	2.97	179.63	0.00	5.92	5.92	732.02
2005 05 17 12	52927.26	0.61	277.80	0.00	6.51	6.51	746.88
2005 05 18 12	53222.40	0.26	404.34	0.00	7.16	7.16	691.48
2005 05 19 12	53222.40	0.41	463.30	0.00	7.40	7.40	643.26
2005 05 20 12	53410.55	1.17	473.76	0.00	7.59	7.59	622.10
2005 05 21 12	53568.00	10.69	449.93	0.00	8.60	8.60	688.45
2005 05 22 12	53568.00	9.06	335.05	0.00	7.20	7.20	731.01
2005 05 23 12	53756.15	13.06	214.74	0.00	6.42	6.42	775.20
2005 05 24 12	53913.60	6.87	258.42	0.00	6.86	6.86	771.29
2005 05 25 12	53913.60	21.62	322.50	0.00	5.88	5.88	712.35
2005 05 26 12	54101.75	39.00	337.15	0.00	7.00	7.00	772.07
2005 05 27 12	54259.20	9.45	227.04	0.00	7.99	7.99	880.53
2005 05 28 12	54259.20	2.51	317.40	0.00	10.01	10.01	951.06
2005 05 29 12	54309.66	2.46	395.55	0.00	11.29	11.29	969.99
2005 05 30 12	54571.69	9.42	337.74	0.00	11.93	11.93	1033.94
2005 05 31 12	54604.80	2.46	287.79	0.00	11.54	11.54	1020.11
2005 06 01 12	54604.80	0.03	552.64	0.00	11.25	11.25	904.55
2005 06 02 12	54655.26	0.00	600.83	0.00	13.51	13.51	929.19
2005 06 03 12	54855.10	0.00	599.74	0.00	16.29	16.29	1037.85
2005 06 04 12	54950.40	0.03	557.22	0.00	18.37	18.37	1193.23
2005 06 05 12	54950.40	3.13	447.26	0.00	19.16	19.16	1247.61
2005 06 06 12	54951.04	1.83	438.33	0.00	16.64	16.64	1117.93
2005 06 07 12	55067.66	0.28	430.85	0.00	12.32	12.32	1043.82
2005 06 08 12	55200.70	0.02	536.84	0.00	17.44	17.44	1234.80
2005 06 09 12	55290.92	0.91	414.89	0.00	16.92	16.92	1267.31
2005 06 10 12	55296.00	7.76	423.17	0.00	19.05	19.05	1451.54
2005 06 11 12	55296.00	3.52	396.05	0.00	21.07	21.07	1676.34
2005 06 12 12	55296.00	2.93	390.66	0.00	22.49	22.49	1817.90
2005 06 13 12	55305.21	3.16	364.99	0.00	22.58	22.58	1848.27
2005 06 14 12	55346.46	25.68	381.68	0.00	21.36	21.36	1536.38
2005 06 15 12	55413.27	13.92	404.58	0.00	11.64	11.64	894.29
2005 06 16 12	55484.15	14.74	174.46	0.00	8.22	8.22	900.74
2005 06 17 12	55546.30	9.31	201.63	0.00	9.96	9.96	1005.42
2005 06 18 12	55546.30	5.67	256.41	0.00	10.34	10.34	967.25
2005 06 19 12	55608.50	1.17	367.89	0.00	9.85	9.85	879.49
2005 06 20 12	55608.50	0.02	571.84	0.00	12.70	12.70	915.28
2005 06 21 12	55608.50	2.68	431.14	0.00	16.07	16.07	1100.10
2005 06 22 12	55608.50	0.71	528.91	0.00	19.17	19.17	1225.29
2005 06 23 12	55608.50	0.00	572.80	0.00	12.77	12.77	874.89
2005 06 24 12	55608.50	0.00	559.41	0.00	14.88	14.88	1111.70
2005 06 25 12	55546.30	0.39	389.66	0.00	20.12	20.12	1591.20
2005 06 26 12	55484.15	0.12	502.45	0.00	24.03	24.03	1791.48
2005 06 27 12	55413.27	0.00	515.68	0.00	22.22	22.22	1642.03
2005 06 28 12	55346.46	0.65	366.57	0.00	21.72	21.72	1754.11
2005 06 29 12	55305.21	1.71	351.16	0.00	23.29	23.29	1904.31
2005 06 30 12	55296.64	0.63	334.79	0.00	22.00	22.00	1780.87
2005 07 01 12	55296.00	0.21	310.01	0.00	19.42	19.42	1599.60
2005 07 02 12	55296.00	0.04	386.56	0.00	17.68	17.68	1371.31
2005 07 03 12	55296.00	0.00	529.86	0.00	15.13	15.13	1082.29
2005 07 04 12	55262.89	4.58	408.96	0.00	17.11	17.11	1170.19
2005 07 05 12	55138.55	7.30	404.85	0.00	18.62	18.62	1289.98
2005 07 06 12	54959.61	2.94	364.92	0.00	19.12	19.12	1378.67
2005 07 07 12	54950.40	2.25	332.59	0.00	15.94	15.94	1208.81
2005 07 08 12	54950.40	13.09	392.98	0.00	15.27	15.27	1113.55
2005 07 09 12	54945.32	13.27	353.31	0.00	15.84	15.84	1222.35
2005 07 10 12	54792.95	3.47	220.86	0.00	15.89	15.89	1412.27
2005 07 11 12	54614.01	0.22	491.44	0.00	20.21	20.21	1515.92
2005 07 12 12	54604.80	0.00	526.60	0.00	19.45	19.45	1337.71
2005 07 13 12	54604.80	0.00	506.04	0.00	19.31	19.31	1415.93
2005 07 14 12	54447.35	3.05	357.41	0.00	20.85	20.85	1586.87
2005 07 15 12	54259.84	0.80	488.55	0.00	19.89	19.89	1429.14
2005 07 16 12	54259.20	0.00	530.01	0.00	18.45	18.45	1281.63
2005 07 17 12	54226.09	0.69	383.30	0.00	20.38	20.38	1544.25
2005 07 18 12	53922.81	0.72	312.75	0.00	22.88	22.88	1937.30
2005 07 19 12	53913.60	9.91	289.93	0.00	23.26	23.26	1994.58
2005 07 20 12	53908.52	2.59	468.81	0.00	22.94	22.94	1731.53
2005 07 21 12	53618.46	0.02	471.25	0.00	20.26	20.26	1466.87
2005 07 22 12	53568.00	1.00	377.90	0.00	20.59	20.59	1484.67
2005 07 23 12	53562.92	0.77	423.65	0.00	20.24	20.24	1377.73
2005 07 24 12	53231.61	0.17	482.42	0.00	16.47	16.47	1084.32
2005 07 25 12	53222.40	5.46	387.47	0.00	16.02	16.02	1136.77
2005 07 26 12	53127.10	2.49	371.95	0.00	18.31	18.31	1385.24
2005 07 27 12	52876.80	14.63	357.99	0.00	21.56	21.56	1548.15
2005 07 28 12	52876.80	3.78	502.52	0.00	17.66	17.66	1179.88
2005 07 29 12	52581.66	0.00	521.56	0.00	16.24	16.24	1075.04
2005 07 30 12	52531.20	0.00	506.44	0.00	16.88	16.88	1106.91
2005 07 31 12	52498.09	1.03	435.71	0.00	15.58	15.58	1066.40
2005 08 01 12	52185.60	2.15	361.45	0.00	16.21	16.21	1204.95
2005 08 02 12	52185.60	3.66	348.82	0.00	18.59	18.59	1365.99
2005 08 03 12	51840.64	0.85	480.52	0.00	18.62	18.62	1249.15
2005 08 04 12	51840.00	0.02	494.38	0.00	16.17	16.17	1060.67
2005 08 05 12	51611.66	0.00	507.34	0.00	18.16	18.16	1183.93
2005 08 06 12	51494.40	0.00	500.60	0.00	18.12	18.12	1147.24
2005 08 07 12	51399.10	0.00	523.23	0.00	16.06	16.06	1011.71
2005 08 08 12	51148.80	0.00	519.11	0.00	18.27	18.27	1176.47
2005 08 09 12	51115.69	0.00	488.86	0.00	21.29	21.29	1462.53
2005 08 10 12	50803.20	14.40	355.71	0.00	22.22	22.22	1631.53
2005 08 11 12	50798.12	4.96	340.80	0.00	22.72	22.72	1644.06
2005 08 12 12	50457.60	3.01	357.29	0.00	18.98	18.98	1356.50
2005 08 13 12	50457.60	1.11	344.64	0.00	19.13	19.13	1435.16
2005 08 14 12	50112.00	3.44	321.46	0.00	20.62	20.62	1563.67
2005 08 15 12	50112.00	0.88	347.68	0.00	18.32	18.32	1427.89
2005 08 16 12	49766.40	0.07	374.75	0.00	17.44	17.44	1281.15
2005 08 17 12	49766.40	0.02	466.54	0.00	17.44	17.44	1145.95
2005 08 18 12	49420.80	0.00	499.10	0.00	13.45	13.45	886.36
2005 08 19 12	49420.80	0.19	401.59	0.00	12.78	12.78	951.42
2005 08 20 12	49075.20	9.53	322.97	0.00	15.20	15.20	1202.64
2005 08 21 12	49075.20	21.10	192.27	0.00	17.01	17.01	1418.67
2005 08 22 12	48729.60	4.95	459.94	0.00	17.32	17.32	1224.74
2005 08 23 12	48729.60	0.63	349.64	0.00	16.44	16.44	1147.83
2005 08 24 12	48384.00	0.19	321.28	0.00	15.59	15.59	1158.49
2005 08 25 12	48378.92	0.01	413.95	0.00	15.12	15.12	1085.92
2005 08 26 12	48038.40	0.00	482.91	0.00	15.49	15.49	1017.56
2005 08 27 12	47880.95	0.12	420.98	0.00	17.10	17.10	1079.13
2005 08 28 12	47692.80	5.66	351.05	0.00	17.38	17.38	1201.03
2005 08 29 12	47397.66	12.62	247.84	0.00	18.88	18.88	1532.63
2005 08 30 12	47347.20	22.12	188.86	0.00	19.20	19.20	1714.32
2005 08 31 12	47001.60	45.35	192.21	0.00	19.91	19.91	1772.39
2005 09 01 12	47001.60	10.83	289.48	0.00	19.06	19.06	1593.09
2005 09 02 12	46656.00	0.06	416.78	0.00	17.73	17.73	1362.21
2005 09 03 12	46656.00	1.39	311.82	0.00	18.59	18.59	1374.97
2005 09 04 12	46310.40	0.70	305.54	0.00	16.31	16.31	1174.94
2005 09 05 12	46310.40	0.09	451.81	0.00	13.08	13.08	921.49
2005 09 06 12	45964.80	0.00	463.54	0.00	13.52	13.52	908.93
2005 09 07 12	45931.69	0.04	418.24	0.00	14.82	14.82	973.85
2005 09 08 12	45619.20	1.16	340.20	0.00	16.51	16.51	1087.83
2005 09 09 12	45273.60	0.31	437.59	0.00	17.00	17.00	1069.88
2005 09 10 12	45273.60	0.00	445.14	0.00	12.02	12.02	814.28
2005 09 11 12	44928.00	0.00	454.09	0.00	10.38	10.38	754.07
2005 09 12 12	44928.00	0.00	445.57	0.00	13.12	13.12	941.18
2005 09 13 12	44582.40	0.00	406.54	0.00	17.86	17.86	1278.89
2005 09 14 12	44582.40	2.79	278.85	0.00	18.13	18.13	1396.33
2005 09 15 12	44236.80	6.85	271.57	0.00	18.92	18.92	1475.02
2005 09 16 12	44236.80	15.46	173.47	0.00	17.16	17.16	1469.26
2005 09 17 12	43891.20	5.50	190.77	0.00	16.36	16.36	1406.76
2005 09 18 12	43545.60	1.56	102.87	0.00	13.57	13.57	1236.92
2005 09 19 12	43545.60	0.30	329.34	0.00	12.47	12.47	1044.29
2005 09 20 12	43200.00	2.09	293.95	0.00	14.53	14.53	1094.75
2005 09 21 12	43200.00	0.55	357.23	0.00	15.19	15.19	1113.81
2005 09 22 12	42854.40	0.39	320.59	0.00	14.23	14.23	1012.90
2005 09 23 12	42854.40	0.21	339.93	0.00	15.48	15.48	1016.31
2005 09 24 12	42508.80	0.03	407.52	0.00	11.50	11.50	771.03
2005 09 25 12	42168.28	0.44	312.28	0.00	8.25	8.25	649.90
2005 09 26 12	42163.20	10.12	292.93	0.00	9.57	9.57	784.93
2005 09 27 12	41817.60	2.71	316.39	0.00	12.41	12.41	956.15
2005 09 28 12	41817.60	1.24	328.56	0.00	9.96	9.96	799.06
2005 09 29 12	41472.00	12.97	288.11	0.00	11.34	11.34	834.62
2005 09 30 12	41472.00	3.39	369.99	0.00	11.57	11.57	791.29
