  45.06
 318.00
 771486538
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
2006 02 06 12	35055.53	2.28	270.18	0.00	1.03	1.03	463.98
2006 02 07 12	35251.20	0.23	318.01	0.00	-4.52	-4.52	274.13
2006 02 08 12	35329.27	0.02	320.33	0.00	-8.97	-8.97	190.54
2006 02 09 12	35596.80	0.00	347.00	0.00	-11.91	-11.91	145.69
2006 02 10 12	35601.22	0.00	370.69	0.00	-12.66	-12.66	125.35
2006 02 11 12	35942.40	0.00	347.93	0.00	-15.23	-15.23	107.94
2006 02 12 12	35942.40	0.35	320.50	0.00	-13.26	-13.26	119.95
2006 02 13 12	36288.00	0.10	257.80	0.00	-13.03	-13.03	147.65
2006 02 14 12	36288.00	0.00	370.31	0.00	-10.23	-10.23	191.69
2006 02 15 12	36633.60	0.00	319.75	0.00	-5.64	-5.64	300.40
2006 02 16 12	36633.60	2.09	307.20	0.00	0.14	0.14	432.51
2006 02 17 12	36979.20	2.49	283.36	0.00	0.97	0.97	425.32
2006 02 18 12	36983.62	1.12	380.80	0.00	-5.40	-5.40	194.08
2006 02 19 12	37324.80	0.16	351.44	0.00	-14.86	-14.86	106.65
2006 02 20 12	37402.88	0.00	382.72	0.00	-15.03	-15.03	119.75
2006 02 21 12	37670.40	0.01	363.36	0.00	-11.05	-11.05	164.86
2006 02 22 12	37820.33	1.32	331.90	0.00	-9.56	-9.56	177.07
2006 02 23 12	38016.00	4.74	330.96	0.00	-7.32	-7.32	213.78
2006 02 24 12	38325.66	4.23	297.39	0.00	-5.64	-5.64	242.85
2006 02 25 12	38361.60	0.87	402.43	0.00	-11.09	-11.09	135.42
2006 02 26 12	38707.20	0.02	401.94	0.00	-13.12	-13.12	118.56
2006 02 27 12	38707.20	0.00	422.57	0.00	-15.77	-15.77	99.91
2006 02 28 12	39052.80	0.11	312.24	0.00	-15.47	-15.47	108.30
2006 03 01 12	39052.80	0.58	343.31	0.00	-14.98	-14.98	109.37
2006 03 02 12	39398.40	0.95	301.42	0.00	-14.16	-14.16	126.93
2006 03 03 12	39398.40	0.28	415.27	0.00	-11.01	-11.01	154.32
2006 03 04 12	39744.00	0.02	401.16	0.00	-9.81	-9.81	186.15
2006 03 05 12	39748.42	0.00	365.62	0.00	-6.49	-6.49	257.76
2006 03 06 12	40089.60	0.00	356.63	0.00	-5.17	-5.17	280.71
2006 03 07 12	40435.20	0.00	434.61	0.00	-5.41	-5.41	250.96
2006 03 08 12	40435.20	3.35	370.90	0.00	-5.50	-5.50	229.59
2006 03 09 12	40780.80	4.94	367.14	0.00	-5.73	-5.73	237.96
2006 03 10 12	40780.80	1.81	285.43	0.00	-3.61	-3.61	351.06
2006 03 11 12	41126.40	0.59	298.05	0.00	0.99	0.99	481.90
2006 03 12 12	41126.40	1.77	351.33	0.00	0.74	0.74	442.85
2006 03 13 12	41472.00	6.81	367.43	0.00	2.76	2.76	492.61
2006 03 14 12	41550.07	6.82	295.81	0.00	3.20	3.20	535.89
2006 03 15 12	41817.60	2.24	357.10	0.00	-0.39	-0.39	400.92
2006 03 16 12	42163.20	0.23	426.72	0.00	-4.51	-4.51	280.43
2006 03 17 12	42163.20	0.00	462.74	0.00	-5.31	-5.31	245.79
2006 03 18 12	42508.80	0.00	485.32	0.00	-6.24	-6.24	213.50
2006 03 19 12	42508.80	0.00	487.59	0.00	-7.56	-7.56	191.50
2006 03 20 12	42854.40	0.00	493.56	0.00	-7.67	-7.67	193.76
2006 03 21 12	42854.40	0.00	485.19	0.00	-6.71	-6.71	237.34
2006 03 22 12	43200.00	0.19	342.14	0.00	-2.51	-2.51	360.87
2006 03 23 12	43545.60	0.09	329.39	0.00	-0.30	-0.30	444.55
2006 03 24 12	43545.60	0.01	437.82	0.00	1.62	1.62	479.34
2006 03 25 12	43891.20	0.00	416.19	0.00	1.26	1.26	466.57
2006 03 26 12	43891.20	0.00	446.06	0.00	1.15	1.15	449.13
2006 03 27 12	44236.80	0.00	479.97	0.00	0.82	0.82	414.51
2006 03 28 12	44236.80	0.00	508.14	0.00	0.41	0.41	378.35
2006 03 29 12	44582.40	0.00	540.06	0.00	0.77	0.77	362.32
2006 03 30 12	44849.93	0.00	537.33	0.00	4.17	4.17	435.73
2006 03 31 12	44928.00	0.00	545.41	0.00	5.09	5.09	456.18
2006 04 01 12	45273.60	3.79	424.52	0.00	7.66	7.66	529.80
2006 04 02 12	45273.60	1.00	531.26	0.00	6.95	6.95	528.40
2006 04 03 12	45619.20	0.00	500.23	0.00	2.70	2.70	451.41
2006 04 04 12	45619.20	11.25	416.95	0.00	3.96	3.96	485.82
2006 04 05 12	45964.80	6.34	312.69	0.00	2.04	2.04	481.78
2006 04 06 12	45964.80	0.89	443.86	0.00	0.75	0.75	441.89
2006 04 07 12	46310.40	2.34	355.08	0.00	1.04	1.04	452.12
2006 04 08 12	46577.93	0.62	500.74	0.00	2.11	2.11	435.38
2006 04 09 12	46656.00	0.00	457.25	0.00	-1.64	-1.64	347.24
2006 04 10 12	47001.60	0.00	541.47	0.00	0.09	0.09	367.47
2006 04 11 12	47001.60	0.00	561.68	0.00	2.69	2.69	406.17
2006 04 12 12	47347.20	0.00	572.94	0.00	5.35	5.35	460.70
2006 04 13 12	47347.20	1.38	439.82	0.00	8.36	8.36	576.44
2006 04 14 12	47692.80	1.10	445.42	0.00	7.04	7.04	569.10
2006 04 15 12	47692.80	4.70	438.23	0.00	7.50	7.50	583.27
2006 04 16 12	48038.40	8.30	231.84	0.00	5.21	5.21	636.64
2006 04 17 12	48074.34	3.77	222.12	0.00	2.92	2.92	598.53
2006 04 18 12	48384.00	0.95	289.24	0.00	3.17	3.17	590.44
2006 04 19 12	48579.67	0.12	506.55	0.00	6.09	6.09	604.29
2006 04 20 12	48729.60	0.00	555.92	0.00	9.72	9.72	626.15
2006 04 21 12	48997.12	0.00	579.70	0.00	8.21	8.21	488.65
2006 04 22 12	49075.20	0.00	587.07	0.00	5.04	5.04	406.20
2006 04 23 12	49416.38	0.06	456.54	0.00	5.86	5.86	487.04
2006 04 24 12	49420.80	4.06	414.02	0.00	7.07	7.07	591.04
2006 04 25 12	49766.40	1.77	220.06	0.00	4.90	4.90	600.34
2006 04 26 12	49766.40	0.29	515.48	0.00	3.51	3.51	435.01
2006 04 27 12	50112.00	0.12	495.28	0.00	4.09	4.09	412.28
2006 04 28 12	50112.00	0.02	579.73	0.00	1.96	1.96	345.42
2006 04 29 12	50457.60	0.00	581.67	0.00	2.87	2.87	362.55
2006 04 30 12	50457.60	0.00	599.91	0.00	4.95	4.95	418.95
2006 05 01 12	50798.78	9.38	456.82	0.00	9.94	9.94	588.68
2006 05 02 12	50803.20	7.16	420.89	0.00	9.94	9.94	700.82
2006 05 03 12	51070.73	2.04	131.47	0.00	6.79	6.79	786.64
2006 05 04 12	51148.80	0.30	455.41	0.00	9.53	9.53	796.61
2006 05 05 12	51344.47	0.32	427.69	0.00	13.85	13.85	854.17
2006 05 06 12	51494.40	0.79	449.60	0.00	13.52	13.52	686.71
2006 05 07 12	51569.98	0.19	594.95	0.00	10.41	10.41	487.04
2006 05 08 12	51840.00	0.00	588.27	0.00	5.95	5.95	406.96
2006 05 09 12	51842.36	2.30	457.46	0.00	8.33	8.33	526.32
2006 05 10 12	52185.60	7.78	440.24	0.00	12.00	12.00	721.90
2006 05 11 12	52185.60	12.81	227.49	0.00	10.85	10.85	909.26
2006 05 12 12	52526.78	5.73	219.31	0.00	10.27	10.27	924.36
2006 05 13 12	52531.20	0.94	219.79	0.00	8.13	8.13	803.22
2006 05 14 12	52654.67	0.60	435.10	0.00	9.44	9.44	660.89
2006 05 15 12	52876.80	10.37	455.64	0.00	10.28	10.28	636.92
2006 05 16 12	52876.80	9.30	415.57	0.00	12.24	12.24	827.76
2006 05 17 12	53217.98	11.31	184.57	0.00	10.89	10.89	990.27
2006 05 18 12	53222.40	11.11	286.46	0.00	11.86	11.86	1004.83
2006 05 19 12	53297.98	10.79	241.51	0.00	10.70	10.70	961.61
2006 05 20 12	53568.00	8.02	231.08	0.00	10.01	10.01	936.80
2006 05 21 12	53568.00	7.18	335.48	0.00	10.57	10.57	872.93
2006 05 22 12	53691.47	2.52	439.47	0.00	10.04	10.04	774.49
2006 05 23 12	53913.60	0.65	316.59	0.00	8.20	8.20	767.04
2006 05 24 12	53913.60	0.10	434.85	0.00	9.54	9.54	776.53
2006 05 25 12	54037.07	0.02	511.61	0.00	8.56	8.56	691.78
2006 05 26 12	54259.20	0.07	438.21	0.00	11.01	11.01	873.10
2006 05 27 12	54259.20	0.02	534.22	0.00	15.89	15.89	997.81
2006 05 28 12	54334.78	0.12	534.61	0.00	14.05	14.05	907.82
2006 05 29 12	54600.38	0.03	540.33	0.00	18.67	18.67	1139.39
2006 05 30 12	54604.80	0.61	415.92	0.00	19.31	19.31	1170.94
2006 05 31 12	54604.80	0.94	364.38	0.00	16.11	16.11	1146.54
2006 06 01 12	54728.27	3.40	388.22	0.00	18.02	18.02	1262.98
2006 06 02 12	54945.98	2.53	355.68	0.00	17.94	17.94	1303.71
2006 06 03 12	54950.40	15.64	362.58	0.00	18.10	18.10	1273.32
2006 06 04 12	54950.40	11.29	210.98	0.00	12.98	12.98	1118.71
2006 06 05 12	54986.34	2.72	114.28	0.00	10.77	10.77	1078.94
2006 06 06 12	55146.07	0.30	421.20	0.00	12.99	12.99	1028.48
2006 06 07 12	55296.00	7.53	404.29	0.00	16.28	16.28	1099.55
2006 06 08 12	55296.00	14.25	302.49	0.00	14.30	14.30	1113.37
2006 06 09 12	55296.00	11.72	194.69	0.00	11.54	11.54	1094.88
2006 06 10 12	55298.36	27.83	290.39	0.00	13.10	13.10	1153.88
2006 06 11 12	55331.94	11.59	259.66	0.00	13.69	13.69	1210.99
2006 06 12 12	55419.47	2.18	388.98	0.00	15.26	15.26	1247.09
2006 06 13 12	55563.53	1.23	373.11	0.00	17.14	17.14	1316.18
2006 06 14 12	55637.18	3.27	380.08	0.00	18.10	18.10	1311.22
2006 06 15 12	55641.60	0.79	514.97	0.00	16.53	16.53	1142.17
2006 06 16 12	55641.60	0.00	545.94	0.00	15.98	15.98	1074.15
2006 06 17 12	55641.60	0.00	543.79	0.00	18.19	18.19	1218.32
2006 06 18 12	55641.60	0.00	520.69	0.00	20.24	20.24	1459.92
2006 06 19 12	55641.60	12.25	386.61	0.00	22.82	22.82	1673.08
2006 06 20 12	55641.60	12.42	382.28	0.00	22.21	22.21	1574.94
2006 06 21 12	55641.60	2.69	435.30	0.00	19.41	19.41	1298.51
2006 06 22 12	55641.60	0.41	415.36	0.00	17.10	17.10	1245.48
2006 06 23 12	55641.60	2.68	347.12	0.00	18.53	18.53	1455.43
2006 06 24 12	55641.60	1.11	362.97	0.00	19.33	19.33	1479.76
2006 06 25 12	55641.60	1.12	341.71	0.00	18.02	18.02	1439.12
2006 06 26 12	55641.60	8.39	369.46	0.00	19.89	19.89	1570.32
2006 06 27 12	55641.60	4.20	177.96	0.00	18.53	18.53	1774.82
2006 06 28 12	55637.18	4.25	290.43	0.00	21.64	21.64	1921.55
2006 06 29 12	55563.53	1.92	297.61	0.00	20.35	20.35	1763.23
2006 06 30 12	55491.67	9.22	316.29	0.00	19.79	19.79	1578.41
2006 07 01 12	55371.58	5.59	380.77	0.00	16.23	16.23	1252.82
2006 07 02 12	55331.94	11.03	379.18	0.00	17.41	17.41	1346.89
2006 07 03 12	55296.00	2.89	448.88	0.00	19.56	19.56	1430.22
2006 07 04 12	55296.00	5.34	375.98	0.00	18.16	18.16	1394.98
2006 07 05 12	55296.00	7.10	344.96	0.00	18.73	18.73	1467.17
2006 07 06 12	55217.93	1.50	505.69	0.00	18.78	18.78	1367.29
2006 07 07 12	55073.87	0.00	490.64	0.00	17.92	17.92	1319.51
2006 07 08 12	54952.76	0.00	512.33	0.00	18.23	18.23	1333.36
2006 07 09 12	54950.40	0.00	512.71	0.00	19.68	19.68	1423.35
2006 07 10 12	54950.40	11.78	379.19	0.00	19.93	19.93	1467.09
2006 07 11 12	54872.32	4.92	406.28	0.00	19.52	19.52	1445.28
2006 07 12 12	54640.74	4.98	362.88	0.00	19.58	19.58	1537.60
2006 07 13 12	54604.80	2.59	332.49	0.00	20.46	20.46	1651.59
2006 07 14 12	54604.80	0.37	413.29	0.00	19.36	19.36	1627.67
2006 07 15 12	54454.87	2.48	372.37	0.00	21.96	21.96	1821.51
2006 07 16 12	54261.56	0.71	395.70	0.00	22.84	22.84	1860.48
2006 07 17 12	54259.20	0.12	405.89	0.00	23.29	23.29	1896.39
2006 07 18 12	54181.12	2.47	356.36	0.00	23.89	23.89	1867.52
2006 07 19 12	53949.54	0.64	494.45	0.00	20.81	20.81	1509.95
2006 07 20 12	53913.60	2.21	393.60	0.00	19.13	19.13	1378.84
2006 07 21 12	53909.18	3.56	373.16	0.00	19.95	19.95	1503.19
2006 07 22 12	53570.36	15.54	311.96	0.00	19.20	19.20	1574.47
2006 07 23 12	53568.00	5.91	291.90	0.00	18.33	18.33	1538.33
2006 07 24 12	53489.93	0.78	299.71	0.00	16.89	16.89	1424.16
2006 07 25 12	53222.40	0.72	400.79	0.00	17.54	17.54	1434.15
2006 07 26 12	53222.40	11.69	361.20	0.00	19.63	19.63	1578.89
2006 07 27 12	53000.27	7.51	328.68	0.00	20.64	20.64	1727.72
2006 07 28 12	52876.80	22.32	300.99	0.00	20.87	20.87	1806.73
2006 07 29 12	52872.38	5.65	341.53	0.00	20.95	20.95	1733.06
2006 07 30 12	52531.20	0.02	504.07	0.00	19.77	19.77	1436.66
2006 07 31 12	52531.20	0.00	500.24	0.00	18.40	18.40	1340.59
2006 08 01 12	52261.18	8.22	363.97	0.00	18.68	18.68	1464.13
2006 08 02 12	52185.60	24.79	332.36	0.00	20.10	20.10	1653.54
2006 08 03 12	52035.67	9.80	360.14	0.00	21.32	21.32	1683.66
2006 08 04 12	51840.00	4.66	302.56	0.00	19.65	19.65	1568.69
2006 08 05 12	51840.00	0.96	494.94	0.00	17.13	17.13	1235.18
2006 08 06 12	51494.40	0.00	493.90	0.00	14.67	14.67	1094.04
2006 08 07 12	51494.40	2.92	377.77	0.00	16.08	16.08	1232.29
2006 08 08 12	51148.80	1.14	413.26	0.00	19.05	19.05	1397.78
2006 08 09 12	51148.80	0.10	496.99	0.00	16.05	16.05	1184.44
2006 08 10 12	50805.56	0.84	360.99	0.00	16.94	16.94	1246.50
2006 08 11 12	50803.20	0.80	371.02	0.00	15.28	15.28	1108.45
2006 08 12 12	50493.54	1.14	372.82	0.00	13.46	13.46	995.65
2006 08 13 12	50457.60	0.26	433.78	0.00	11.93	11.93	954.54
2006 08 14 12	50147.94	1.56	367.16	0.00	12.00	12.00	951.95
2006 08 15 12	50112.00	0.41	493.11	0.00	14.49	14.49	1095.07
2006 08 16 12	49802.34	0.00	460.64	0.00	17.78	17.78	1311.87
2006 08 17 12	49766.40	0.00	460.39	0.00	16.70	16.70	1229.30
2006 08 18 12	49423.16	0.00	482.89	0.00	16.36	16.36	1201.93
2006 08 19 12	49420.80	16.67	360.30	0.00	18.11	18.11	1367.58
2006 08 20 12	49075.20	12.50	270.58	0.00	18.87	18.87	1554.60
2006 08 21 12	49075.20	5.99	174.33	0.00	15.68	15.68	1409.53
2006 08 22 12	48729.60	2.00	295.96	0.00	14.89	14.89	1237.39
2006 08 23 12	48729.60	0.26	485.19	0.00	15.04	15.04	1033.32
2006 08 24 12	48384.00	0.00	472.35	0.00	11.69	11.69	855.44
2006 08 25 12	48384.00	0.00	480.10	0.00	10.86	10.86	819.44
2006 08 26 12	48038.40	0.00	477.16	0.00	11.17	11.17	839.87
2006 08 27 12	48038.40	13.76	362.13	0.00	12.03	12.03	889.56
2006 08 28 12	47692.80	5.19	321.86	0.00	12.54	12.54	1019.26
2006 08 29 12	47688.38	0.64	146.38	0.00	12.68	12.68	1167.89
2006 08 30 12	47347.20	0.06	391.82	0.00	12.42	12.42	1058.71
2006 08 31 12	47077.18	0.00	441.07	0.00	12.52	12.52	979.39
2006 09 01 12	47001.60	0.00	444.42	0.00	12.55	12.55	954.02
2006 09 02 12	46656.00	0.00	467.21	0.00	12.89	12.89	932.48
2006 09 03 12	46656.00	6.38	326.52	0.00	12.46	12.46	963.24
2006 09 04 12	46310.40	2.32	340.94	0.00	12.65	12.65	1041.44
2006 09 05 12	46310.40	0.87	282.65	0.00	13.74	13.74	1158.86
2006 09 06 12	45964.80	1.06	304.90	0.00	15.45	15.45	1262.91
2006 09 07 12	45964.80	0.32	278.00	0.00	16.08	16.08	1329.16
2006 09 08 12	45619.20	0.02	406.75	0.00	15.73	15.73	1242.08
2006 09 09 12	45349.18	6.81	311.38	0.00	16.48	16.48	1205.16
2006 09 10 12	45273.60	2.38	393.03	0.00	12.62	12.62	867.44
2006 09 11 12	44928.00	0.16	455.35	0.00	9.13	9.13	690.29
2006 09 12 12	44928.00	0.00	453.07	0.00	9.05	9.05	690.96
2006 09 13 12	44582.40	0.88	336.89	0.00	10.11	10.11	755.41
2006 09 14 12	44582.40	1.19	333.30	0.00	11.96	11.96	881.31
2006 09 15 12	44236.80	0.89	307.63	0.00	14.40	14.40	1139.02
2006 09 16 12	44236.80	0.17	392.94	0.00	15.01	15.01	1152.53
2006 09 17 12	43891.20	0.00	418.39	0.00	16.16	16.16	1158.69
2006 09 18 12	43545.60	0.05	310.16	0.00	16.71	16.71	1241.09
2006 09 19 12	43545.60	12.77	278.68	0.00	16.44	16.44	1276.04
2006 09 20 12	43200.00	5.88	338.52	0.00	16.81	16.81	1226.84
2006 09 21 12	43200.00	0.66	378.96	0.00	13.39	13.39	984.72
2006 09 22 12	42854.40	0.03	299.89	0.00	9.68	9.68	835.12
2006 09 23 12	42854.40	6.38	272.50	0.00	9.23	9.23	831.38
2006 09 24 12	42508.80	2.91	260.96	0.00	9.84	9.84	881.83
2006 09 25 12	42163.20	0.44	367.49	0.00	10.60	10.60	797.87
2006 09 26 12	42163.20	0.11	321.76	0.00	9.90	9.90	771.27
2006 09 27 12	41817.60	0.02	394.61	0.00	7.09	7.09	646.34
2006 09 28 12	41817.60	1.92	298.91	0.00	8.75	8.75	752.11
2006 09 29 12	41472.00	16.72	218.62	0.00	12.27	12.27	1001.10
2006 09 30 12	41472.00	5.50	297.28	0.00	9.92	9.92	867.11
2006 10 01 12	41126.40	4.28	203.16	0.00	9.50	9.50	895.93
2006 10 02 12	41050.82	1.83	205.06	0.00	9.63	9.63	887.10
2006 10 03 12	40780.80	0.22	314.93	0.00	7.67	7.67	763.06
2006 10 04 12	40435.20	1.25	270.36	0.00	9.52	9.52	814.69
2006 10 05 12	40435.20	0.88	289.73	0.00	10.58	10.58	821.63
2006 10 06 12	40089.60	0.15	374.26	0.00	6.54	6.54	582.56
2006 10 07 12	40089.60	0.00	373.68	0.00	5.92	5.92	533.10
2006 10 08 12	39744.00	0.00	373.66	0.00	7.63	7.63	596.60
2006 10 09 12	39744.00	0.00	358.40	0.00	10.80	10.80	737.23
2006 10 10 12	39398.40	0.00	362.21	0.00	11.96	11.96	740.02
2006 10 11 12	39322.82	20.24	239.49	0.00	9.77	9.77	764.81
2006 10 12 12	39052.80	24.76	158.86	0.00	8.81	8.81	843.91
2006 10 13 12	38711.62	8.33	259.92	0.00	7.68	7.68	717.38
2006 10 14 12	38707.20	0.85	348.87	0.00	4.18	4.18	487.62
2006 10 15 12	38361.60	0.00	330.48	0.00	4.89	4.89	537.24
2006 10 16 12	38361.60	0.00	294.95	0.00	6.41	6.41	631.44
2006 10 17 12	38016.00	7.47	246.62	0.00	4.42	4.42	524.06
2006 10 18 12	38016.00	6.71	239.99	0.00	4.76	4.76	587.26
2006 10 19 12	37670.40	9.08	159.05	0.00	9.48	9.48	913.40
2006 10 20 12	37670.40	25.28	124.13	0.00	10.16	10.16	985.48
2006 10 21 12	37324.80	11.82	210.40	0.00	8.24	8.24	803.56
2006 10 22 12	37324.80	1.83	151.78	0.00	3.38	3.38	601.35
2006 10 23 12	36979.20	7.12	185.79	0.00	3.64	3.64	607.74
2006 10 24 12	36976.84	3.70	114.11	0.00	4.09	4.09	661.64
2006 10 25 12	36633.60	0.62	158.46	0.00	3.32	3.32	622.29
2006 10 26 12	36597.66	0.15	183.87	0.00	4.53	4.53	650.82
2006 10 27 12	36288.00	0.03	211.14	0.00	3.82	3.82	597.98
2006 10 28 12	36252.06	42.28	199.81	0.00	1.88	1.88	509.27
2006 10 29 12	35942.40	18.09	197.73	0.00	5.13	5.13	621.46
2006 10 30 12	35940.04	1.92	144.49	0.00	4.12	4.12	622.38
2006 10 31 12	35596.80	1.80	147.72	0.00	1.38	1.38	525.12
2006 11 01 12	35594.44	2.58	174.46	0.00	1.99	1.99	528.39
2006 11 02 12	35251.20	1.44	195.33	0.00	4.19	4.19	547.72
2006 11 03 12	35251.20	0.23	242.80	0.00	0.86	0.86	431.87
2006 11 04 12	34905.60	0.05	170.71	0.00	-0.95	-0.95	406.45
2006 11 05 12	34905.60	2.02	199.59	0.00	-2.01	-2.01	371.39
2006 11 06 12	34560.00	0.71	203.19	0.00	-1.92	-1.92	394.72
2006 11 07 12	34560.00	0.72	173.06	0.00	0.24	0.24	486.34
2006 11 08 12	34364.33	9.82	174.40	0.00	3.48	3.48	611.59
2006 11 09 12	34214.40	5.26	106.61	0.00	6.97	6.97	820.69
2006 11 10 12	34138.82	0.72	217.65	0.00	8.76	8.76	822.09
2006 11 11 12	33868.80	1.68	170.93	0.00	4.49	4.49	604.39
2006 11 12 12	33868.80	6.90	175.38	0.00	4.72	4.72	616.63
2006 11 13 12	33527.62	14.26	115.18	0.00	5.87	5.87	739.26
2006 11 14 12	33523.20	17.46	106.05	0.00	6.50	6.50	833.92
2006 11 15 12	33399.73	5.58	130.65	0.00	9.76	9.76	988.70
2006 11 16 12	33177.60	18.17	107.69	0.00	9.79	9.79	1010.66
2006 11 17 12	33177.60	14.83	144.90	0.00	11.58	11.58	1047.52
2006 11 18 12	32910.07	2.68	226.31	0.00	9.09	9.09	767.18
2006 11 19 12	32832.00	0.00	182.79	0.00	4.50	4.50	603.42
2006 11 20 12	32829.64	0.00	117.53	0.00	1.28	1.28	533.14
2006 11 21 12	32490.82	0.00	152.12	0.00	-0.96	-0.96	443.41
2006 11 22 12	32486.40	0.00	206.21	0.00	-2.18	-2.18	369.93
2006 11 23 12	32450.46	0.00	212.80	0.00	-1.28	-1.28	371.24
2006 11 24 12	32218.88	0.00	206.98	0.00	-0.89	-0.89	378.93
2006 11 25 12	32140.80	0.00	216.17	0.00	-0.79	-0.79	365.35
2006 11 26 12	32138.44	0.00	208.96	0.00	-0.02	-0.02	399.45
2006 11 27 12	31945.13	0.47	175.77	0.00	1.92	1.92	486.47
2006 11 28 12	31795.20	0.51	139.29	0.00	1.94	1.94	499.64
2006 11 29 12	31795.20	0.96	60.44	0.00	-0.65	-0.65	477.80
2006 11 30 12	31759.26	4.23	121.59	0.00	1.42	1.42	578.88
2006 12 01 12	31527.68	15.39	127.89	0.00	7.07	7.07	757.01
2006 12 02 12	31449.60	6.79	145.50	0.00	2.69	2.69	541.64
2006 12 03 12	31449.60	0.89	192.58	0.00	-0.83	-0.83	386.47
2006 12 04 12	31447.24	0.07	141.77	0.00	-2.57	-2.57	345.24
2006 12 05 12	31326.13	0.14	187.45	0.00	-6.25	-6.25	243.27
2006 12 06 12	31182.08	0.04	209.99	0.00	-9.10	-9.10	185.33
2006 12 07 12	31104.00	2.09	193.65	0.00	-7.38	-7.38	215.06
2006 12 08 12	31104.00	0.95	213.27	0.00	-2.68	-2.68	295.11
2006 12 09 12	31104.00	0.10	165.02	0.00	-7.86	-7.86	234.26
2006 12 10 12	31068.06	0.00	201.85	0.00	-6.50	-6.50	288.07
2006 12 11 12	31028.42	0.10	159.14	0.00	-1.49	-1.49	409.50
2006 12 12 12	30908.33	0.03	225.93	0.00	-2.24	-2.24	352.22
2006 12 13 12	30836.48	4.38	177.61	0.00	-2.45	-2.45	359.72
2006 12 14 12	30762.82	1.60	137.39	0.00	0.08	0.08	486.10
2006 12 15 12	30758.40	0.19	170.97	0.00	1.00	1.00	513.68
2006 12 16 12	30758.40	0.02	164.73	0.00	1.16	1.16	521.45
2006 12 17 12	30758.40	0.00	176.32	0.00	1.08	1.08	509.57
2006 12 18 12	30758.40	0.06	166.28	0.00	1.14	1.14	492.32
2006 12 19 12	30758.40	0.02	181.09	0.00	0.31	0.31	428.90
2006 12 20 12	30758.40	0.00	201.22	0.00	-5.84	-5.84	249.40
2006 12 21 12	30758.40	0.00	203.23	0.00	-6.31	-6.31	239.57
2006 12 22 12	30758.40	6.32	180.88	0.00	-2.91	-2.91	317.88
2006 12 23 12	30758.40	14.20	175.61	0.00	-2.83	-2.83	361.27
2006 12 24 12	30758.40	4.50	130.79	0.00	1.22	1.22	535.60
2006 12 25 12	30758.40	1.06	143.43	0.00	0.79	0.79	516.54
2006 12 26 12	30758.40	2.82	166.30	0.00	0.65	0.65	476.77
2006 12 27 12	30758.40	1.82	157.81	0.00	-1.58	-1.58	397.86
2006 12 28 12	30762.82	0.30	202.81	0.00	-5.90	-5.90	271.83
2006 12 29 12	30836.48	0.00	239.94	0.00	-9.13	-9.13	184.03
2006 12 30 12	30980.53	1.22	178.59	0.00	-10.40	-10.40	177.36
2006 12 31 12	31068.06	2.20	159.09	0.00	-8.24	-8.24	223.38
2007 01 01 12	31101.64	7.55	196.00	0.00	-8.25	-8.25	224.36
2007 01 02 12	31104.00	1.86	208.75	0.00	-2.63	-2.63	355.72
2007 01 03 12	31104.00	0.00	228.69	0.00	-2.83	-2.83	351.59
2007 01 04 12	31104.00	0.09	183.09	0.00	-1.05	-1.05	410.20
2007 01 05 12	31253.93	6.38	187.83	0.00	1.27	1.27	486.83
2007 01 06 12	31413.66	7.96	190.86	0.00	3.35	3.35	562.04
2007 01 07 12	31449.60	4.88	184.31	0.00	5.22	5.22	627.47
2007 01 08 12	31449.60	10.42	177.73	0.00	1.82	1.82	507.11
2007 01 09 12	31454.02	3.52	126.52	0.00	-0.07	-0.07	465.48
2007 01 10 12	31671.73	0.26	231.60	0.00	-3.71	-3.71	315.70
2007 01 11 12	31795.20	0.00	253.35	0.00	-9.45	-9.45	180.76
2007 01 12 12	31795.20	0.09	232.86	0.00	-9.37	-9.37	203.65
2007 01 13 12	31799.62	0.02	226.79	0.00	-2.58	-2.58	343.29
2007 01 14 12	32065.22	0.08	236.97	0.00	-6.15	-6.15	221.77
2007 01 15 12	32140.80	12.45	182.03	0.00	-7.40	-7.40	216.52
2007 01 16 12	32140.80	5.44	150.52	0.00	-10.63	-10.63	180.53
2007 01 17 12	32362.93	0.57	281.59	0.00	-17.73	-17.73	76.75
2007 01 18 12	32486.40	4.24	213.31	0.00	-21.44	-21.44	59.25
2007 01 19 12	32486.40	1.41	230.50	0.00	-15.58	-15.58	114.87
2007 01 20 12	32708.53	0.08	236.47	0.00	-7.01	-7.01	226.32
2007 01 21 12	32832.00	0.00	285.73	0.00	-12.56	-12.56	127.95
2007 01 22 12	32832.00	0.00	282.72	0.00	-15.04	-15.04	102.30
2007 01 23 12	33102.02	0.00	285.33	0.00	-12.55	-12.55	128.87
2007 01 24 12	33177.60	0.00	292.37	0.00	-11.30	-11.30	132.98
2007 01 25 12	33182.02	0.00	305.41	0.00	-12.64	-12.64	97.37
2007 01 26 12	33523.20	0.00	299.21	0.00	-16.79	-16.79	71.22
2007 01 27 12	33523.20	0.00	268.28	0.00	-20.16	-20.16	68.23
2007 01 28 12	33745.33	0.00	299.66	0.00	-16.02	-16.02	91.00
2007 01 29 12	33868.80	0.00	314.16	0.00	-14.77	-14.77	84.20
