  44.82
 133.00
 587675987
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
2004 10 19 12	37670.40	0.00	308.40	0.00	6.11	6.11	601.45
2004 10 20 12	37406.74	0.00	299.37	0.00	5.17	5.17	569.47
2004 10 21 12	37324.80	0.00	291.51	0.00	4.45	4.45	563.37
2004 10 22 12	37061.14	0.00	243.96	0.00	5.17	5.17	658.32
2004 10 23 12	36979.20	0.00	144.17	0.00	6.78	6.78	807.16
2004 10 24 12	36715.54	0.00	101.40	0.00	7.12	7.12	869.47
2004 10 25 12	36633.60	0.00	96.47	0.00	7.22	7.22	872.52
2004 10 26 12	36369.94	0.00	207.08	0.00	6.94	6.94	778.25
2004 10 27 12	36288.00	0.00	270.58	0.00	6.01	6.01	648.63
2004 10 28 12	36089.05	0.00	286.95	0.00	5.20	5.20	554.09
2004 10 29 12	35942.40	0.24	230.68	0.00	3.24	3.24	478.25
2004 10 30 12	35794.87	6.70	225.98	0.00	2.74	2.74	478.86
2004 10 31 12	35596.80	3.82	212.69	0.00	6.42	6.42	667.37
2004 11 01 12	35481.19	0.54	219.97	0.00	9.22	9.22	820.28
2004 11 02 12	35251.20	8.22	182.92	0.00	5.23	5.23	646.59
2004 11 03 12	35228.81	4.31	141.08	0.00	4.91	4.91	654.65
2004 11 04 12	34905.60	13.46	174.09	0.00	2.96	2.96	572.20
2004 11 05 12	34905.60	10.11	148.90	0.00	4.54	4.54	641.90
2004 11 06 12	34560.00	1.78	192.86	0.00	3.92	3.92	607.27
2004 11 07 12	34560.00	5.43	183.64	0.00	3.62	3.62	564.52
2004 11 08 12	34296.34	1.43	235.27	0.00	4.69	4.69	576.51
2004 11 09 12	34214.40	0.00	226.12	0.00	0.68	0.68	428.58
2004 11 10 12	34098.79	0.00	232.61	0.00	-2.24	-2.24	355.24
2004 11 11 12	33868.80	0.00	234.52	0.00	0.28	0.28	426.43
2004 11 12 12	33868.80	0.68	178.73	0.00	1.99	1.99	461.08
2004 11 13 12	33605.14	3.89	106.75	0.00	-0.47	-0.47	427.73
2004 11 14 12	33523.20	2.41	187.61	0.00	-2.65	-2.65	371.70
2004 11 15 12	33444.49	0.38	228.49	0.00	-0.78	-0.78	410.71
2004 11 16 12	33177.60	0.00	226.93	0.00	-0.36	-0.36	409.33
2004 11 17 12	33177.60	0.00	247.33	0.00	-1.51	-1.51	373.43
2004 11 18 12	33030.07	0.00	221.34	0.00	0.89	0.89	478.19
2004 11 19 12	32832.00	0.00	195.26	0.00	4.12	4.12	605.39
2004 11 20 12	32832.00	0.00	207.83	0.00	4.56	4.56	574.29
2004 11 21 12	32684.47	0.31	168.00	0.00	1.24	1.24	455.98
2004 11 22 12	32486.40	0.14	131.04	0.00	2.99	2.99	547.61
2004 11 23 12	32486.40	0.01	204.87	0.00	1.73	1.73	490.15
2004 11 24 12	32370.79	14.73	147.60	0.00	3.70	3.70	585.41
2004 11 25 12	32150.68	19.99	145.00	0.00	7.75	7.75	724.12
2004 11 26 12	32140.80	9.80	178.34	0.00	3.76	3.76	480.74
2004 11 27 12	32118.40	1.46	186.41	0.00	-1.70	-1.70	358.63
2004 11 28 12	31941.85	23.28	142.16	0.00	0.58	0.58	471.11
2004 11 29 12	31795.20	11.03	145.72	0.00	4.90	4.90	605.05
2004 11 30 12	31795.20	5.11	128.84	0.00	3.01	3.01	542.67
2004 12 01 12	31772.80	16.45	144.32	0.00	1.98	1.98	497.94
2004 12 02 12	31647.67	6.65	142.17	0.00	3.36	3.36	520.33
2004 12 03 12	31459.48	0.86	160.76	0.00	-0.50	-0.50	384.25
2004 12 04 12	31449.60	0.05	193.79	0.00	-4.74	-4.74	290.61
2004 12 05 12	31449.60	0.00	216.48	0.00	-3.50	-3.50	296.15
2004 12 06 12	31427.20	1.47	196.59	0.00	-4.47	-4.47	244.04
2004 12 07 12	31333.99	8.97	151.74	0.00	-6.43	-6.43	251.16
2004 12 08 12	31250.65	2.82	181.98	0.00	-4.28	-4.28	304.83
2004 12 09 12	31113.88	2.41	160.67	0.00	-3.04	-3.04	341.64
2004 12 10 12	31104.00	6.69	155.96	0.00	-3.08	-3.08	366.99
2004 12 11 12	31104.00	6.70	148.03	0.00	-0.59	-0.59	465.79
2004 12 12 12	31104.00	3.23	118.59	0.00	1.64	1.64	559.03
2004 12 13 12	31104.00	3.43	106.77	0.00	-0.01	-0.01	497.56
2004 12 14 12	31104.00	0.78	162.04	0.00	-2.05	-2.05	389.17
2004 12 15 12	31081.60	0.00	229.81	0.00	-7.44	-7.44	222.93
2004 12 16 12	31025.29	0.00	229.11	0.00	-8.43	-8.43	205.21
2004 12 17 12	30988.39	0.76	185.34	0.00	-4.89	-4.89	259.64
2004 12 18 12	30988.39	2.47	196.88	0.00	-6.92	-6.92	206.06
2004 12 19 12	30988.39	1.05	179.36	0.00	-4.39	-4.39	284.68
2004 12 20 12	30988.39	0.32	155.24	0.00	-2.80	-2.80	331.24
2004 12 21 12	30988.39	0.05	247.22	0.00	-9.56	-9.56	167.12
2004 12 22 12	30988.39	3.11	197.20	0.00	-7.97	-7.97	209.58
2004 12 23 12	31025.29	13.14	191.65	0.00	0.08	0.08	425.25
2004 12 24 12	31025.29	6.42	195.88	0.00	4.86	4.86	545.28
2004 12 25 12	31081.60	2.90	193.15	0.00	-3.56	-3.56	288.52
2004 12 26 12	31104.00	6.65	166.80	0.00	-7.11	-7.11	228.98
2004 12 27 12	31104.00	6.25	166.47	0.00	-10.01	-10.01	183.50
2004 12 28 12	31104.00	1.25	209.41	0.00	-13.47	-13.47	137.82
2004 12 29 12	31104.00	0.01	254.39	0.00	-9.09	-9.09	178.83
2004 12 30 12	31104.00	0.29	208.72	0.00	-6.91	-6.91	200.70
2004 12 31 12	31144.97	2.99	209.06	0.00	-5.50	-5.50	238.26
2005 01 01 12	31185.94	3.96	202.81	0.00	-0.10	-0.10	359.36
2005 01 02 12	31302.07	4.85	213.29	0.00	-2.99	-2.99	263.64
2005 01 03 12	31370.89	3.14	211.20	0.00	-2.39	-2.39	322.88
2005 01 04 12	31449.60	0.55	168.51	0.00	0.06	0.06	441.71
2005 01 05 12	31449.60	1.91	196.79	0.00	-5.27	-5.27	271.32
2005 01 06 12	31449.60	3.67	186.43	0.00	-9.48	-9.48	191.32
2005 01 07 12	31596.25	4.13	213.71	0.00	-8.22	-8.22	201.35
2005 01 08 12	31716.49	1.51	213.35	0.00	-5.99	-5.99	241.20
2005 01 09 12	31795.20	2.29	201.00	0.00	-5.87	-5.87	252.31
2005 01 10 12	31795.20	2.12	209.38	0.00	-5.40	-5.40	255.61
2005 01 11 12	31805.08	1.86	215.37	0.00	-5.75	-5.75	229.65
2005 01 12 12	32025.19	4.11	220.87	0.00	-10.38	-10.38	159.26
2005 01 13 12	32140.80	3.55	229.65	0.00	-7.40	-7.40	219.06
2005 01 14 12	32140.80	2.15	228.71	0.00	1.90	1.90	395.62
2005 01 15 12	32287.45	0.84	232.41	0.00	-0.69	-0.69	297.52
2005 01 16 12	32464.00	3.00	167.16	0.00	-6.99	-6.99	225.66
2005 01 17 12	32486.40	4.54	191.44	0.00	-9.54	-9.54	190.94
2005 01 18 12	32496.28	1.05	199.39	0.00	-13.84	-13.84	124.85
2005 01 19 12	32809.60	2.13	236.66	0.00	-18.27	-18.27	77.00
2005 01 20 12	32832.00	8.04	251.62	0.00	-13.93	-13.93	88.21
2005 01 21 12	32841.88	1.99	264.75	0.00	-14.42	-14.42	82.09
2005 01 22 12	33155.20	0.42	244.23	0.00	-19.45	-19.45	63.26
2005 01 23 12	33177.60	8.99	199.56	0.00	-18.19	-18.19	86.09
2005 01 24 12	33324.25	2.34	249.97	0.00	-17.17	-17.17	98.48
2005 01 25 12	33523.20	0.02	261.58	0.00	-14.85	-14.85	108.31
2005 01 26 12	33523.20	0.07	255.64	0.00	-13.83	-13.83	116.80
2005 01 27 12	33753.19	0.02	300.98	0.00	-17.65	-17.65	82.02
2005 01 28 12	33868.80	0.00	309.62	0.00	-17.55	-17.55	83.51
2005 01 29 12	33950.74	0.00	326.66	0.00	-13.93	-13.93	108.54
2005 01 30 12	34214.40	0.00	334.26	0.00	-10.99	-10.99	129.83
2005 01 31 12	34214.40	0.00	336.81	0.00	-9.30	-9.30	142.98
2005 02 01 12	34481.29	0.00	342.46	0.00	-10.56	-10.56	126.07
2005 02 02 12	34560.00	0.49	281.88	0.00	-8.95	-8.95	141.68
2005 02 03 12	34758.07	1.07	277.61	0.00	-5.92	-5.92	209.03
2005 02 04 12	34905.60	0.31	266.01	0.00	-1.96	-1.96	344.67
2005 02 05 12	34987.54	0.02	329.74	0.00	-0.57	-0.57	372.35
2005 02 06 12	35251.20	0.00	330.39	0.00	0.93	0.93	392.16
2005 02 07 12	35251.20	0.00	349.22	0.00	0.01	0.01	356.21
2005 02 08 12	35596.80	0.05	287.32	0.00	1.70	1.70	425.30
2005 02 09 12	35596.80	5.07	232.96	0.00	3.00	3.00	521.74
2005 02 10 12	35942.40	19.21	227.00	0.00	1.75	1.75	483.40
2005 02 11 12	35942.40	7.11	183.03	0.00	-2.34	-2.34	369.27
2005 02 12 12	36288.00	7.00	212.96	0.00	-5.71	-5.71	278.63
2005 02 13 12	36288.00	2.17	275.48	0.00	-6.94	-6.94	215.73
2005 02 14 12	36633.60	5.87	304.48	0.00	-10.17	-10.17	160.18
2005 02 15 12	36633.60	11.64	301.69	0.00	-4.20	-4.20	291.87
2005 02 16 12	36979.20	8.90	252.51	0.00	1.92	1.92	486.88
2005 02 17 12	36979.20	1.68	296.68	0.00	0.45	0.45	420.25
2005 02 18 12	37324.80	0.20	294.12	0.00	-4.89	-4.89	251.71
2005 02 19 12	37324.80	0.05	371.73	0.00	-8.58	-8.58	179.08
2005 02 20 12	37670.40	0.63	276.97	0.00	-11.17	-11.17	150.18
2005 02 21 12	37670.40	2.93	291.59	0.00	-13.81	-13.81	130.27
2005 02 22 12	38016.00	2.61	265.81	0.00	-10.41	-10.41	188.45
2005 02 23 12	38016.00	4.15	263.51	0.00	-6.95	-6.95	231.52
2005 02 24 12	38361.60	1.49	332.90	0.00	-10.28	-10.28	148.76
2005 02 25 12	38361.60	0.96	321.50	0.00	-10.85	-10.85	140.52
2005 02 26 12	38707.20	0.22	428.05	0.00	-10.89	-10.89	138.55
2005 02 27 12	38707.20	0.66	333.25	0.00	-8.51	-8.51	176.43
2005 02 28 12	39052.80	3.14	329.60	0.00	-7.13	-7.13	212.85
2005 03 01 12	39062.68	9.07	295.16	0.00	-4.46	-4.46	276.47
2005 03 02 12	39398.40	4.11	278.50	0.00	-6.26	-6.26	252.53
2005 03 03 12	39628.39	0.51	357.17	0.00	-6.93	-6.93	229.15
2005 03 04 12	39744.00	0.00	419.31	0.00	-8.92	-8.92	184.83
2005 03 05 12	40089.60	0.02	386.80	0.00	-7.72	-7.72	199.47
2005 03 06 12	40089.60	0.20	349.73	0.00	-3.81	-3.81	268.25
2005 03 07 12	40435.20	10.60	355.57	0.00	-3.55	-3.55	282.84
2005 03 08 12	40435.20	33.48	361.86	0.00	-1.75	-1.75	307.67
2005 03 09 12	40780.80	21.81	390.56	0.00	-4.89	-4.89	202.43
2005 03 10 12	40780.80	3.97	385.50	0.00	-11.88	-11.88	123.60
2005 03 11 12	41126.40	2.67	402.19	0.00	-11.49	-11.49	130.88
2005 03 12 12	41126.40	4.47	379.89	0.00	-6.01	-6.01	220.71
2005 03 13 12	41472.00	1.35	389.64	0.00	-4.76	-4.76	249.18
2005 03 14 12	41817.60	2.60	378.45	0.00	-3.28	-3.28	306.51
2005 03 15 12	41817.60	0.83	309.27	0.00	-0.42	-0.42	428.41
2005 03 16 12	42163.20	0.04	412.50	0.00	1.26	1.26	463.43
2005 03 17 12	42163.20	0.00	474.32	0.00	1.13	1.13	417.84
2005 03 18 12	42508.80	0.00	468.94	0.00	0.36	0.36	395.74
2005 03 19 12	42508.80	0.00	456.72	0.00	1.65	1.65	451.12
2005 03 20 12	42854.40	0.00	457.15	0.00	2.09	2.09	454.37
2005 03 21 12	42854.40	0.00	512.68	0.00	1.03	1.03	395.16
2005 03 22 12	43200.00	0.00	505.47	0.00	2.19	2.19	434.41
2005 03 23 12	43545.60	0.00	473.02	0.00	3.06	3.06	483.91
2005 03 24 12	43545.60	0.00	445.96	0.00	2.30	2.30	472.40
2005 03 25 12	43891.20	0.00	486.60	0.00	1.67	1.67	418.37
2005 03 26 12	43891.20	0.29	463.16	0.00	-0.12	-0.12	334.23
2005 03 27 12	44236.80	12.39	416.88	0.00	-0.15	-0.15	361.23
2005 03 28 12	44236.80	38.71	380.76	0.00	1.55	1.55	468.62
2005 03 29 12	44582.40	16.80	315.60	0.00	3.80	3.80	600.51
2005 03 30 12	44582.40	3.89	357.48	0.00	4.78	4.78	612.27
2005 03 31 12	44928.00	0.67	418.81	0.00	4.63	4.63	551.23
2005 04 01 12	45273.60	1.14	388.73	0.00	5.26	5.26	592.94
2005 04 02 12	45273.60	9.14	206.33	0.00	3.07	3.07	622.65
2005 04 03 12	45619.20	21.30	220.58	0.00	4.07	4.07	684.02
2005 04 04 12	45619.20	7.25	257.40	0.00	4.34	4.34	671.73
2005 04 05 12	45964.80	0.60	439.02	0.00	4.67	4.67	626.56
2005 04 06 12	45964.80	0.45	424.50	0.00	5.27	5.27	595.68
2005 04 07 12	46310.40	1.49	433.67	0.00	6.95	6.95	625.03
2005 04 08 12	46310.40	0.47	440.62	0.00	6.72	6.72	657.57
2005 04 09 12	46656.00	0.03	556.80	0.00	6.06	6.06	593.29
2005 04 10 12	46771.61	0.16	438.95	0.00	6.67	6.67	591.78
2005 04 11 12	47001.60	1.18	447.37	0.00	5.64	5.64	525.04
2005 04 12 12	47337.32	1.54	357.99	0.00	2.86	2.86	507.56
2005 04 13 12	47347.20	0.51	382.64	0.00	1.67	1.67	504.05
2005 04 14 12	47692.80	0.05	508.78	0.00	3.35	3.35	506.48
2005 04 15 12	47692.80	0.00	577.95	0.00	2.39	2.39	431.29
2005 04 16 12	48038.40	0.00	575.14	0.00	4.29	4.29	485.24
2005 04 17 12	48038.40	0.00	590.75	0.00	7.34	7.34	570.61
2005 04 18 12	48384.00	0.00	570.93	0.00	10.81	10.81	700.46
2005 04 19 12	48384.00	2.35	462.57	0.00	8.56	8.56	631.19
2005 04 20 12	48729.60	8.80	454.38	0.00	11.21	11.21	697.22
2005 04 21 12	48729.60	4.34	456.89	0.00	9.59	9.59	619.89
2005 04 22 12	49075.20	2.89	440.78	0.00	5.63	5.63	562.06
2005 04 23 12	49075.20	7.28	403.40	0.00	6.95	6.95	712.91
2005 04 24 12	49420.80	19.67	291.51	0.00	9.32	9.32	895.74
2005 04 25 12	49420.80	5.92	324.61	0.00	9.50	9.50	840.42
2005 04 26 12	49766.40	4.75	449.08	0.00	6.32	6.32	611.42
2005 04 27 12	49766.40	19.39	449.33	0.00	7.97	7.97	670.37
2005 04 28 12	50112.00	41.20	369.12	0.00	8.33	8.33	757.62
2005 04 29 12	50112.00	16.40	313.69	0.00	6.74	6.74	739.53
2005 04 30 12	50457.60	14.57	405.76	0.00	7.16	7.16	736.70
2005 05 01 12	50457.60	11.63	400.62	0.00	9.29	9.29	801.46
2005 05 02 12	50803.20	2.75	403.80	0.00	8.12	8.12	753.89
2005 05 03 12	50803.20	2.99	416.03	0.00	9.03	9.03	764.87
2005 05 04 12	51148.80	0.75	537.00	0.00	8.08	8.08	703.03
2005 05 05 12	51148.80	0.00	564.55	0.00	7.97	7.97	666.49
2005 05 06 12	51412.46	0.00	584.77	0.00	7.92	7.92	663.49
2005 05 07 12	51494.40	17.26	397.86	0.00	9.20	9.20	771.41
2005 05 08 12	51641.93	9.53	274.70	0.00	6.26	6.26	741.25
2005 05 09 12	51840.00	1.54	338.30	0.00	6.90	6.90	775.24
2005 05 10 12	51862.40	0.06	572.54	0.00	9.87	9.87	796.12
2005 05 11 12	52185.60	0.02	487.42	0.00	11.61	11.61	840.63
2005 05 12 12	52185.60	0.34	425.58	0.00	11.62	11.62	819.32
2005 05 13 12	52449.26	0.09	539.33	0.00	5.99	5.99	599.54
2005 05 14 12	52531.20	0.00	575.34	0.00	6.13	6.13	628.35
2005 05 15 12	52646.81	5.76	386.38	0.00	9.22	9.22	815.14
2005 05 16 12	52876.80	4.97	220.38	0.00	8.11	8.11	864.87
2005 05 17 12	52876.80	0.95	201.11	0.00	7.43	7.43	871.89
2005 05 18 12	53075.75	3.10	343.97	0.00	8.99	8.99	885.49
2005 05 19 12	53222.40	3.90	395.86	0.00	10.61	10.61	892.18
2005 05 20 12	53244.80	1.40	415.50	0.00	10.00	10.00	843.37
2005 05 21 12	53558.12	5.91	363.90	0.00	9.61	9.61	859.21
2005 05 22 12	53568.00	15.63	303.59	0.00	8.27	8.27	848.23
2005 05 23 12	53590.40	15.87	245.17	0.00	7.96	7.96	868.95
2005 05 24 12	53903.73	5.23	311.39	0.00	8.28	8.28	854.42
2005 05 25 12	53913.60	12.28	355.33	0.00	8.34	8.34	829.70
2005 05 26 12	53936.00	52.40	335.60	0.00	8.44	8.44	871.49
2005 05 27 12	54112.55	17.55	212.09	0.00	9.44	9.44	999.34
2005 05 28 12	54259.20	2.73	294.30	0.00	10.97	10.97	1081.07
2005 05 29 12	54259.20	3.42	341.73	0.00	13.04	13.04	1158.27
2005 05 30 12	54374.81	2.92	308.44	0.00	12.75	12.75	1124.10
2005 05 31 12	54594.93	0.64	316.02	0.00	10.96	10.96	1015.40
2005 06 01 12	54604.80	0.02	559.77	0.00	12.89	12.89	998.84
2005 06 02 12	54604.80	0.00	568.33	0.00	15.34	15.34	1078.98
2005 06 03 12	54683.51	0.00	561.51	0.00	17.38	17.38	1208.55
2005 06 04 12	54803.75	0.00	557.97	0.00	19.56	19.56	1308.25
2005 06 05 12	54950.40	0.14	419.95	0.00	19.49	19.49	1274.02
2005 06 06 12	54950.40	4.18	390.48	0.00	14.65	14.65	1122.55
2005 06 07 12	54950.40	2.72	406.01	0.00	15.09	15.09	1241.08
2005 06 08 12	55029.11	0.43	500.75	0.00	19.70	19.70	1536.76
2005 06 09 12	55097.93	0.00	501.90	0.00	19.20	19.20	1508.41
2005 06 10 12	55214.06	0.00	505.11	0.00	20.12	20.12	1601.05
2005 06 11 12	55296.00	0.45	381.78	0.00	22.15	22.15	1719.18
2005 06 12 12	55296.00	0.39	392.36	0.00	21.56	21.56	1749.26
2005 06 13 12	55296.00	0.43	355.66	0.00	24.08	24.08	1890.36
2005 06 14 12	55296.00	8.40	407.94	0.00	18.90	18.90	1219.75
2005 06 15 12	55296.00	12.75	281.59	0.00	10.93	10.93	986.89
2005 06 16 12	55318.40	7.04	171.77	0.00	10.77	10.77	1086.21
2005 06 17 12	55374.71	4.58	179.05	0.00	10.74	10.74	1092.51
2005 06 18 12	55374.71	1.43	257.60	0.00	11.52	11.52	1087.91
2005 06 19 12	55411.61	0.19	396.91	0.00	12.15	12.15	1035.05
2005 06 20 12	55411.61	0.01	554.60	0.00	13.95	13.95	1037.04
2005 06 21 12	55411.61	0.36	438.59	0.00	17.70	17.70	1295.40
2005 06 22 12	55411.61	3.01	392.07	0.00	19.23	19.23	1313.79
2005 06 23 12	55411.61	0.77	552.66	0.00	14.46	14.46	1031.47
2005 06 24 12	55411.61	0.00	520.84	0.00	17.19	17.19	1322.10
2005 06 25 12	55374.71	0.00	516.30	0.00	21.62	21.62	1713.03
2005 06 26 12	55318.40	0.00	488.49	0.00	25.46	25.46	1989.34
2005 06 27 12	55296.00	0.01	428.34	0.00	22.58	22.58	1681.81
2005 06 28 12	55296.00	0.00	499.82	0.00	19.76	19.76	1533.07
2005 06 29 12	55296.00	0.57	377.23	0.00	22.75	22.75	1738.98
2005 06 30 12	55296.00	1.03	339.72	0.00	21.13	21.13	1645.16
2005 07 01 12	55296.00	2.07	310.90	0.00	17.96	17.96	1460.04
2005 07 02 12	55286.12	1.44	285.88	0.00	16.49	16.49	1348.14
2005 07 03 12	55149.35	0.25	533.16	0.00	17.02	17.02	1170.24
2005 07 04 12	55066.01	0.00	534.84	0.00	17.08	17.08	1142.55
2005 07 05 12	54972.80	0.20	496.16	0.00	17.32	17.32	1239.52
2005 07 06 12	54950.40	0.28	334.45	0.00	18.46	18.46	1420.13
2005 07 07 12	54950.40	0.06	390.49	0.00	15.79	15.79	1263.64
2005 07 08 12	54940.52	0.46	376.55	0.00	15.44	15.44	1208.78
2005 07 09 12	54752.33	7.83	321.11	0.00	16.48	16.48	1330.42
2005 07 10 12	54627.19	3.80	288.10	0.00	15.75	15.75	1362.31
2005 07 11 12	54604.80	0.81	357.99	0.00	18.23	18.23	1464.26
2005 07 12 12	54604.80	0.11	441.83	0.00	20.13	20.13	1485.07
2005 07 13 12	54458.15	1.01	351.84	0.00	18.44	18.44	1424.60
2005 07 14 12	54281.60	5.85	319.61	0.00	17.09	17.09	1422.74
2005 07 15 12	54259.20	1.53	331.30	0.00	18.25	18.25	1486.82
2005 07 16 12	54249.32	0.01	522.31	0.00	20.04	20.04	1461.91
2005 07 17 12	54029.21	0.00	501.41	0.00	22.07	22.07	1668.45
2005 07 18 12	53913.60	0.00	437.09	0.00	22.89	22.89	1877.19
2005 07 19 12	53913.60	0.44	284.23	0.00	21.78	21.78	1910.47
2005 07 20 12	53715.53	0.13	384.59	0.00	22.54	22.54	1893.35
2005 07 21 12	53568.00	0.86	376.32	0.00	23.13	23.13	1809.78
2005 07 22 12	53568.00	0.41	367.97	0.00	22.37	22.37	1741.14
2005 07 23 12	53369.93	0.13	353.36	0.00	22.26	22.26	1675.74
2005 07 24 12	53222.40	0.02	514.03	0.00	18.64	18.64	1299.79
2005 07 25 12	53222.40	12.14	369.24	0.00	17.54	17.54	1334.71
2005 07 26 12	52955.51	3.19	433.49	0.00	19.41	19.41	1613.39
2005 07 27 12	52876.80	21.58	353.00	0.00	23.04	23.04	1801.41
2005 07 28 12	52794.86	6.18	422.87	0.00	20.88	20.88	1439.63
2005 07 29 12	52531.20	0.13	510.13	0.00	17.92	17.92	1246.84
2005 07 30 12	52531.20	0.00	493.33	0.00	19.12	19.12	1319.46
2005 07 31 12	52301.21	1.80	381.64	0.00	17.51	17.51	1270.59
2005 08 01 12	52185.60	13.97	322.54	0.00	18.72	18.72	1474.22
2005 08 02 12	52103.66	7.30	331.51	0.00	19.12	19.12	1511.99
2005 08 03 12	51840.00	1.18	408.06	0.00	19.89	19.89	1451.48
2005 08 04 12	51840.00	0.05	485.71	0.00	18.97	18.97	1400.66
2005 08 05 12	51494.40	0.09	345.50	0.00	20.28	20.28	1577.10
2005 08 06 12	51494.40	0.02	451.30	0.00	20.68	20.68	1537.44
2005 08 07 12	51227.51	0.00	485.96	0.00	19.62	19.62	1428.97
2005 08 08 12	51148.80	0.00	487.69	0.00	21.87	21.87	1586.15
2005 08 09 12	50918.81	0.00	476.31	0.00	23.48	23.48	1757.22
2005 08 10 12	50803.20	0.03	342.66	0.00	24.03	24.03	1896.66
2005 08 11 12	50605.13	0.22	418.52	0.00	23.69	23.69	1799.82
2005 08 12 12	50457.60	4.49	355.01	0.00	21.31	21.31	1593.91
2005 08 13 12	50310.95	3.41	346.74	0.00	21.45	21.45	1674.32
2005 08 14 12	50112.00	8.11	315.81	0.00	22.72	22.72	1820.41
2005 08 15 12	50030.06	5.43	300.71	0.00	20.67	20.67	1645.35
2005 08 16 12	49766.40	0.94	334.14	0.00	18.89	18.89	1461.58
2005 08 17 12	49684.46	0.12	427.48	0.00	19.18	19.18	1369.84
2005 08 18 12	49420.80	0.03	478.45	0.00	17.42	17.42	1180.40
2005 08 19 12	49338.86	0.00	466.29	0.00	15.79	15.79	1147.07
2005 08 20 12	49075.20	0.92	310.05	0.00	17.01	17.01	1373.27
2005 08 21 12	48993.26	3.43	206.15	0.00	17.91	17.91	1576.61
2005 08 22 12	48729.60	0.85	356.78	0.00	19.28	19.28	1587.00
2005 08 23 12	48582.95	0.05	414.60	0.00	20.58	20.58	1561.01
2005 08 24 12	48384.00	8.89	289.37	0.00	19.17	19.17	1485.36
2005 08 25 12	48185.93	3.62	312.43	0.00	17.68	17.68	1316.83
2005 08 26 12	48038.40	0.34	468.61	0.00	18.81	18.81	1257.35
2005 08 27 12	47715.19	0.00	468.51	0.00	20.61	20.61	1376.86
2005 08 28 12	47692.80	8.23	317.26	0.00	21.22	21.22	1612.92
2005 08 29 12	47347.20	22.71	224.88	0.00	21.22	21.22	1833.11
2005 08 30 12	47347.20	17.51	171.84	0.00	20.31	20.31	1887.62
2005 08 31 12	47001.60	14.79	155.72	0.00	20.05	20.05	1897.64
2005 09 01 12	47001.60	7.15	239.62	0.00	20.46	20.46	1797.64
2005 09 02 12	46656.00	1.08	400.99	0.00	20.48	20.48	1604.81
2005 09 03 12	46656.00	0.00	421.05	0.00	19.88	19.88	1452.60
2005 09 04 12	46310.40	0.00	429.04	0.00	18.19	18.19	1281.67
2005 09 05 12	46310.40	0.00	437.52	0.00	16.29	16.29	1129.96
2005 09 06 12	45964.80	0.00	454.23	0.00	15.64	15.64	1080.99
2005 09 07 12	45734.81	0.00	447.89	0.00	17.95	17.95	1234.49
2005 09 08 12	45619.20	2.01	328.21	0.00	19.30	19.30	1357.51
2005 09 09 12	45273.60	0.53	433.42	0.00	19.32	19.32	1295.68
2005 09 10 12	45273.60	0.00	435.88	0.00	15.72	15.72	1051.95
2005 09 11 12	44928.00	0.00	432.37	0.00	13.58	13.58	1011.17
2005 09 12 12	44928.00	0.00	417.60	0.00	17.80	17.80	1258.48
2005 09 13 12	44582.40	0.00	433.69	0.00	18.09	18.09	1223.63
2005 09 14 12	44582.40	0.02	299.57	0.00	17.00	17.00	1321.94
2005 09 15 12	44236.80	8.98	215.40	0.00	17.78	17.78	1539.04
2005 09 16 12	44090.15	5.17	151.50	0.00	17.86	17.86	1617.28
2005 09 17 12	43891.20	15.99	223.63	0.00	16.91	16.91	1461.04
2005 09 18 12	43545.60	4.49	149.00	0.00	15.13	15.13	1382.27
2005 09 19 12	43545.60	0.32	252.28	0.00	15.70	15.70	1332.22
2005 09 20 12	43200.00	2.77	281.74	0.00	16.64	16.64	1297.98
2005 09 21 12	43200.00	1.14	273.10	0.00	15.69	15.69	1228.05
2005 09 22 12	42854.40	0.11	378.48	0.00	16.11	16.11	1239.08
2005 09 23 12	42854.40	0.32	281.01	0.00	17.53	17.53	1277.21
2005 09 24 12	42508.80	0.09	407.27	0.00	14.30	14.30	962.02
2005 09 25 12	42361.27	0.00	397.47	0.00	11.93	11.93	889.73
2005 09 26 12	42163.20	10.50	263.53	0.00	13.50	13.50	1090.85
2005 09 27 12	41817.60	5.56	226.68	0.00	14.58	14.58	1181.42
2005 09 28 12	41817.60	0.74	380.69	0.00	12.77	12.77	985.45
2005 09 29 12	41472.00	6.36	281.48	0.00	13.96	13.96	1001.40
2005 09 30 12	41472.00	2.92	314.53	0.00	11.07	11.07	830.32
2005 10 01 12	41126.40	0.33	373.65	0.00	9.79	9.79	797.79
2005 10 02 12	41126.40	0.00	372.11	0.00	13.00	13.00	974.20
2005 10 03 12	40780.80	0.00	353.62	0.00	15.99	15.99	1162.34
2005 10 04 12	40665.19	0.02	286.22	0.00	16.16	16.16	1199.02
2005 10 05 12	40435.20	0.02	258.03	0.00	16.74	16.74	1330.79
2005 10 06 12	40089.60	1.71	218.93	0.00	17.63	17.63	1490.86
2005 10 07 12	40089.60	19.68	151.58	0.00	17.78	17.78	1549.63
2005 10 08 12	39744.00	89.12	242.25	0.00	15.19	15.19	1211.25
2005 10 09 12	39744.00	63.14	171.89	0.00	10.67	10.67	993.55
2005 10 10 12	39398.40	20.19	120.28	0.00	10.61	10.61	1083.39
